,country,year,d_sb,preds,preds_proba
216,Belgium,2023,0,0,0.10976482475276471
217,Luxembourg,2017,0,0,0.006982898764585714
218,Luxembourg,2018,0,0,0.005308704041252343
219,Luxembourg,2019,0,0,0.0053927151432177755
220,Luxembourg,2020,0,0,0.005455004481901824
221,Luxembourg,2021,0,0,0.005485757354509208
222,Luxembourg,2022,0,0,0.22798692847661403
223,Luxembourg,2023,0,0,0.2409509114138821
224,France,2017,1,0,0.33124746597576216
225,France,2018,1,0,0.08929465537017815
226,France,2019,0,0,0.08865239461231043
227,France,2020,0,0,0.373256687254495
228,France,2021,0,0,0.3476427856844312
229,France,2022,0,0,0.4431747011543941
230,France,2023,0,0,0.4834674911595944
231,Switzerland,2017,0,0,0.002997924531120274
232,Switzerland,2018,0,0,0.002997924531120274
233,Switzerland,2019,0,0,0.002997924531120274
234,Switzerland,2020,0,0,0.002997924531120274
235,Switzerland,2021,0,0,0.002997924531120274
236,Switzerland,2022,0,0,0.1286455835567954
237,Switzerland,2023,0,0,0.13250389955641068
238,Spain,2017,0,0,0.12036576121258229
239,Spain,2018,0,0,0.11345543033425272
240,Spain,2019,0,0,0.12544438830750285
241,Spain,2020,0,0,0.18547738158531005
242,Spain,2021,0,0,0.1674349578826845
243,Spain,2022,0,0,0.21065818475816944
244,Spain,2023,0,0,0.2656911468821612
245,Portugal,2017,0,0,0.001993947425382323
246,Portugal,2018,0,0,0.001993947425382323
247,Portugal,2019,0,0,0.002003695059144227
248,Portugal,2020,0,0,0.002003695059144227
249,Portugal,2021,0,0,0.002003695059144227
250,Portugal,2022,0,0,0.09005554088087309
251,Portugal,2023,0,0,0.09058032860690447
252,Germany,2017,0,0,0.051749548710921564
253,Germany,2018,0,0,0.051749548710921564
254,Germany,2019,0,0,0.051749548710921564
255,Germany,2020,0,0,0.05309336790197929
256,Germany,2021,0,0,0.05437788941771468
257,Germany,2022,0,0,0.3199046307484286
258,Germany,2023,0,0,0.34257774410779074
259,Poland,2017,0,0,0.004038612906591347
260,Poland,2018,0,0,0.005343891899292038
261,Poland,2019,0,0,0.0047065716087925594
262,Poland,2020,0,0,0.0047065716087925594
263,Poland,2021,0,0,0.004038612906591347
264,Poland,2022,0,0,0.16931912953690703
265,Poland,2023,0,0,0.14434483726094646
266,Austria,2017,0,0,0.003006079688232895
267,Austria,2018,0,0,0.003006079688232895
268,Austria,2019,0,0,0.003006079688232895
269,Austria,2020,0,0,0.003006079688232895
270,Austria,2021,0,0,0.003006079688232895
271,Austria,2022,0,0,0.1642148922720029
272,Austria,2023,0,0,0.16201727223339377
273,Hungary,2017,0,0,0.003328309549663918
274,Hungary,2018,0,0,0.003328309549663918
275,Hungary,2019,0,0,0.0031391069274864145
276,Hungary,2020,0,0,0.0029629325125293507
277,Hungary,2021,0,0,0.0029339805556429506
278,Hungary,2022,0,0,0.05394912505432325
279,Hungary,2023,0,0,0.05842521463167324
280,Czechia,2017,0,0,0.001898427280531674
281,Czechia,2018,0,0,0.0019241252248651923
282,Czechia,2019,0,0,0.0019191847574969794
283,Czechia,2020,0,0,0.0028205801466852027
284,Czechia,2021,0,0,0.0021856178065205486
285,Czechia,2022,0,0,0.06469257480793358
286,Czechia,2023,0,0,0.07107453567647558
287,Slovakia,2017,0,0,0.0021817540695375486
288,Slovakia,2018,0,0,0.0022074520138710674
289,Slovakia,2019,0,0,0.0022074520138710674
290,Slovakia,2020,0,0,0.0022025115465028546
291,Slovakia,2021,0,0,0.0021817540695375486
292,Slovakia,2022,0,0,0.12307014608034687
293,Slovakia,2023,0,0,0.13904675626518606
294,Italy,2017,0,0,0.0036758394947032083
295,Italy,2018,0,0,0.005636882101111238
296,Italy,2019,0,0,0.00889809765022536
297,Italy,2020,0,0,0.00635191770551563
298,Italy,2021,0,0,0.006887143284041673
299,Italy,2022,0,0,0.1830662930204663
300,Italy,2023,0,0,0.15722875064685599
301,Malta,2017,0,0,0.018678722622615995
302,Malta,2018,0,0,0.012108693026975986
303,Malta,2019,0,0,0.005337889335368154
304,Malta,2020,0,0,0.007866511918892448
305,Malta,2021,0,0,0.004907270342499868
306,Malta,2022,0,0,0.49015406579032916
307,Malta,2023,0,0,0.49714712795372473
308,Albania,2017,0,0,0.03281043859832523
309,Albania,2018,0,0,0.034094960114060616
310,Albania,2019,0,0,0.02726764461788846
311,Albania,2020,0,0,0.0942915509416972
312,Albania,2021,0,0,0.09301852320406506
313,Albania,2022,0,1,0.5261732274976313
314,Albania,2023,0,1,0.5343007465265377
315,Serbia,2017,0,0,0.0034294290966784937
316,Serbia,2018,0,0,0.0034294290966784937
317,Serbia,2019,0,0,0.0034294290966784937
318,Serbia,2020,0,0,0.005588830681295282
319,Serbia,2021,0,0,0.0060594148694170956
320,Serbia,2022,0,0,0.37133889723351615
321,Serbia,2023,0,0,0.09449231272602089
322,Montenegro,2017,0,0,0.010404710578847396
323,Montenegro,2018,0,0,0.011559482446528708
324,Montenegro,2019,0,0,0.011559482446528708
325,Montenegro,2020,0,0,0.011559482446528708
326,Montenegro,2021,0,0,0.010404710578847396
327,Montenegro,2022,0,0,0.011559482446528708
328,Montenegro,2023,0,0,0.05130016213755637
329,North Macedonia,2017,0,0,0.02052382733068852
330,North Macedonia,2018,0,0,0.02298261031967826
331,North Macedonia,2019,0,0,0.021166088088556207
332,North Macedonia,2020,0,0,0.02052382733068852
333,North Macedonia,2021,0,0,0.02052382733068852
334,North Macedonia,2022,0,0,0.024207123760188493
335,North Macedonia,2023,0,0,0.028136371137229336
336,Croatia,2017,0,0,0.0031098009759301256
337,Croatia,2018,0,0,0.0031098009759301256
338,Croatia,2019,0,0,0.0031098009759301256
339,Croatia,2020,0,0,0.0031098009759301256
340,Croatia,2021,0,0,0.0031098009759301256
341,Croatia,2022,0,0,0.1130076166041908
342,Croatia,2023,0,0,0.13032500605268976
343,Bosnia-Herzegovina,2017,0,0,0.002263003813003597
344,Bosnia-Herzegovina,2018,0,0,0.002329600563422599
345,Bosnia-Herzegovina,2019,0,0,0.0028342543240313474
346,Bosnia-Herzegovina,2020,0,0,0.0022691793972138634
347,Bosnia-Herzegovina,2021,0,0,0.002263003813003597
348,Bosnia-Herzegovina,2022,0,1,0.5813107901984996
349,Bosnia-Herzegovina,2023,0,1,0.5782762130688052
350,Slovenia,2017,0,0,0.006817257903907223
351,Slovenia,2018,0,0,0.006293275787925238
352,Slovenia,2019,0,0,0.009880763876716747
353,Slovenia,2020,0,0,0.007508752138338458
354,Slovenia,2021,0,0,0.006883811471781131
355,Slovenia,2022,0,0,0.009460429504453732
356,Slovenia,2023,0,0,0.04735654970771145
357,Greece,2017,0,0,0.003085474904004264
358,Greece,2018,0,0,0.003085474904004264
359,Greece,2019,0,0,0.003085474904004264
360,Greece,2020,0,0,0.003085474904004264
361,Greece,2021,0,0,0.003085474904004264
362,Greece,2022,0,0,0.047177816782456215
363,Greece,2023,0,0,0.051623615174582076
364,Cyprus,2017,0,0,0.0018549645660816448
365,Cyprus,2018,0,0,0.0017562259864936493
366,Cyprus,2019,0,0,0.0018220679930121895
367,Cyprus,2020,0,0,0.010309067400605559
368,Cyprus,2021,0,0,0.0018395207309977245
369,Cyprus,2022,0,0,0.017261400623763988
370,Cyprus,2023,0,0,0.01952852886105913
371,Bulgaria,2017,0,0,0.0023171275005891504
372,Bulgaria,2018,0,0,0.0023171275005891504
373,Bulgaria,2019,0,0,0.0023171275005891504
374,Bulgaria,2020,0,0,0.0023171275005891504
375,Bulgaria,2021,0,0,0.0023171275005891504
376,Bulgaria,2022,0,0,0.06659317864115992
377,Bulgaria,2023,0,0,0.07460962730960963
378,Moldova,2017,0,0,0.01593764768774134
379,Moldova,2018,0,0,0.015887648033042823
380,Moldova,2019,0,0,0.015647705051738733
381,Moldova,2020,0,0,0.017381803923049922
382,Moldova,2021,0,0,0.015846573444636896
383,Moldova,2022,0,0,0.08747318111969805
384,Moldova,2023,0,0,0.1098541010691739
385,Romania,2017,0,0,0.002730491314996004
386,Romania,2018,0,0,0.0027366668992062707
