,country,year,d_osv,preds,preds_proba
221,Luxembourg,2021,0,0,0.09735599056403572
222,Luxembourg,2022,0,0,0.09884187466507582
223,Luxembourg,2023,0,0,0.09884187466507582
224,France,2017,0,0,0.36555469900745113
225,France,2018,1,0,0.45440544002264316
226,France,2019,0,0,0.2968979315001794
227,France,2020,0,0,0.2876990996073325
228,France,2021,0,0,0.2584837887431652
229,France,2022,0,0,0.2495757610458261
230,France,2023,1,0,0.24267452054649355
231,Switzerland,2017,0,0,0.06274923675362026
232,Switzerland,2018,0,0,0.06274923675362026
233,Switzerland,2019,0,0,0.06843014713723401
234,Switzerland,2020,0,0,0.06841416988883574
235,Switzerland,2021,0,0,0.06869277315778076
236,Switzerland,2022,0,0,0.06841416988883574
237,Switzerland,2023,0,0,0.06869277315778076
238,Spain,2017,1,0,0.03270978096493788
239,Spain,2018,0,0,0.055565996546535164
240,Spain,2019,0,0,0.005818241571116256
241,Spain,2020,0,0,0.005147627190521547
242,Spain,2021,0,0,0.030384750484973355
243,Spain,2022,0,0,0.030629585353496
244,Spain,2023,0,0,0.030628531534984627
245,Portugal,2017,0,0,0.0028254120581382835
246,Portugal,2018,0,0,0.0028254120581382835
247,Portugal,2019,0,0,0.2335164932379231
248,Portugal,2020,0,0,0.23883097344345033
249,Portugal,2021,0,0,0.23187758781939274
250,Portugal,2022,0,0,0.24250155687600716
251,Portugal,2023,0,0,0.2399203393643725
252,Germany,2017,0,0,0.23742200125252658
253,Germany,2018,0,0,0.2011774830332892
254,Germany,2019,0,0,0.19605044641527272
255,Germany,2020,0,0,0.18495416075806295
256,Germany,2021,0,0,0.2035895785019503
257,Germany,2022,0,0,0.18495416075806295
258,Germany,2023,0,0,0.2168658350174342
259,Poland,2017,0,0,0.004478253643214122
260,Poland,2018,0,0,0.0032037717086932857
261,Poland,2019,0,0,0.004070876677245468
262,Poland,2020,0,0,0.00341842668218686
263,Poland,2021,0,0,0.0043206422941521935
264,Poland,2022,0,0,0.0043206422941521935
265,Poland,2023,0,0,0.004653503807032902
266,Austria,2017,0,0,0.0030711069698865765
267,Austria,2018,0,0,0.002697737575935005
268,Austria,2019,0,0,0.002726360080605605
269,Austria,2020,1,0,0.0026590296707818583
270,Austria,2021,0,0,0.002726360080605605
271,Austria,2022,0,0,0.002726360080605605
272,Austria,2023,0,0,0.002726360080605605
273,Hungary,2017,0,0,0.002685789627457924
274,Hungary,2018,0,0,0.002685789627457924
275,Hungary,2019,0,0,0.002685789627457924
276,Hungary,2020,0,0,0.0027069150163642284
277,Hungary,2021,0,0,0.002685789627457924
278,Hungary,2022,0,0,0.0027069150163642284
279,Hungary,2023,0,0,0.0038581451217267054
280,Czechia,2017,0,0,0.002676234922569429
281,Czechia,2018,0,0,0.0026738584439747184
282,Czechia,2019,0,0,0.0026738584439747184
283,Czechia,2020,0,0,0.0026738584439747184
284,Czechia,2021,0,0,0.1268999871279796
285,Czechia,2022,0,0,0.16034397756925964
286,Czechia,2023,0,0,0.14190930123007087
287,Slovakia,2017,0,0,0.002699390397261495
288,Slovakia,2018,0,0,0.0027346146159365104
289,Slovakia,2019,0,0,0.0029772589893386843
