,country,year,d_sb,preds,preds_proba
352,Slovenia,2019,0,0,0.030573114201432793
353,Slovenia,2020,0,0,0.03407606405394016
354,Slovenia,2021,0,0,0.033707332490518334
355,Slovenia,2022,0,0,0.03929624947324062
356,Slovenia,2023,0,0,0.03959123472397808
357,Greece,2017,0,0,0.025884955752212387
358,Greece,2018,0,0,0.04837758112094395
359,Greece,2019,0,0,0.044031816266329536
360,Greece,2020,0,0,0.03842182890855457
361,Greece,2021,0,0,0.043952802359882005
362,Greece,2022,0,0,0.043952802359882005
363,Greece,2023,0,0,0.045427728613569314
364,Cyprus,2017,0,0,0.010919721871049302
365,Cyprus,2018,0,0,0.024352085967130215
366,Cyprus,2019,0,0,0.03393910661609777
367,Cyprus,2020,0,0,0.02585335018963338
368,Cyprus,2021,0,0,0.019532237673830596
369,Cyprus,2022,0,0,0.02321955330804889
370,Cyprus,2023,0,0,0.021007163927517915
371,Bulgaria,2017,0,0,0.0072455752212389375
372,Bulgaria,2018,0,0,0.01978244837758112
373,Bulgaria,2019,0,0,0.033167404129793514
374,Bulgaria,2020,0,0,0.03648598820058997
375,Bulgaria,2021,0,0,0.03869837758112094
376,Bulgaria,2022,0,0,0.05256268436578171
377,Bulgaria,2023,0,0,0.060232300884955736
378,Moldova,2017,0,0,0.13633322798145805
379,Moldova,2018,0,0,0.16311894226717238
380,Moldova,2019,0,0,0.17565581542351455
381,Moldova,2020,0,0,0.18140802781289506
382,Moldova,2021,0,0,0.14669458491361145
383,Moldova,2022,0,0,0.11496260008428152
384,Moldova,2023,0,0,0.10496997471554996
385,Romania,2017,0,0,0.013421828908554572
386,Romania,2018,0,0,0.03236936367467341
387,Romania,2019,0,0,0.041928290490237385
388,Romania,2020,0,0,0.03405323781429976
389,Romania,2021,0,0,0.03722432925972749
390,Romania,2022,0,0,0.04091164489394578
391,Romania,2023,0,0,0.03427447675235286
392,Russia (Soviet Union),2017,1,1,0.8653611813456948
393,Russia (Soviet Union),2018,1,1,0.8015600856861919
394,Russia (Soviet Union),2019,1,1,0.7775100084281501
395,Russia (Soviet Union),2020,1,1,0.7767725453013063
396,Russia (Soviet Union),2021,1,1,0.823116835229667
397,Russia (Soviet Union),2022,1,1,0.8179967340918668
398,Russia (Soviet Union),2023,1,1,0.8201933206911083
399,Estonia,2017,0,0,0.004756637168141593
400,Estonia,2018,0,0,0.004387905604719764
401,Estonia,2019,0,0,0.015491993257479984
402,Estonia,2020,0,0,0.026775179098187944
403,Estonia,2021,0,0,0.022940370838600926
404,Estonia,2022,0,0,0.021871049304677623
405,Estonia,2023,0,0,0.016118836915297093
406,Latvia,2017,0,0,0.006084070796460177
407,Latvia,2018,0,0,0.009771386430678465
408,Latvia,2019,0,0,0.006821533923303834
409,Latvia,2020,0,0,0.009033923303834807
410,Latvia,2021,0,0,0.012536873156342181
411,Latvia,2022,0,0,0.015634218289085546
412,Latvia,2023,0,0,0.015634218289085546
413,Lithuania,2017,0,0,0.007954066582385167
414,Lithuania,2018,0,0,0.007954066582385167
415,Lithuania,2019,0,0,0.005162241887905605
416,Lithuania,2020,0,0,0.018067846607669615
417,Lithuania,2021,0,0,0.01585545722713864
418,Lithuania,2022,0,0,0.014196165191740412
419,Lithuania,2023,0,0,0.014196165191740412
420,Ukraine,2017,1,1,0.6342618664521321
421,Ukraine,2018,1,1,0.600114689882389
422,Ukraine,2019,1,1,0.5720331475309353
423,Ukraine,2020,1,1,0.53635310117611
424,Ukraine,2021,1,0,0.49608234685668307
425,Ukraine,2022,1,0,0.450786308087193
426,Ukraine,2023,0,0,0.34376460560088873
427,Belarus,2017,0,0,0.04678293682718461
428,Belarus,2018,0,0,0.04003514921656515
