,country,year,d_civil_conflict,preds,preds_proba
491,Cabo Verde,2018,0,0,0.06917885264341957
492,Cabo Verde,2019,0,0,0.16929133858267717
493,Cabo Verde,2020,0,0,0.2109111361079865
494,Cabo Verde,2021,0,0,0.1687289088863892
495,Cabo Verde,2022,0,0,0.18503937007874016
496,Cabo Verde,2023,0,0,0.19741282339707536
497,Guinea-Bissau,2017,0,0,0.05061867266591676
498,Guinea-Bissau,2018,0,0,0.05793025871766029
499,Guinea-Bissau,2019,0,0,0.1512935883014623
500,Guinea-Bissau,2020,0,0,0.15748031496062992
501,Guinea-Bissau,2021,0,0,0.19797525309336333
502,Guinea-Bissau,2022,0,0,0.21372328458942633
503,Guinea-Bissau,2023,0,0,0.23565804274465693
504,Equatorial Guinea,2017,0,0,0.09167604049493813
505,Equatorial Guinea,2018,0,0,0.09898762654668167
506,Equatorial Guinea,2019,0,0,0.12429696287964004
507,Equatorial Guinea,2020,0,0,0.16479190101237345
508,Equatorial Guinea,2021,0,0,0.13385826771653545
509,Equatorial Guinea,2022,0,0,0.15073115860517436
510,Equatorial Guinea,2023,0,0,0.27727784026996627
511,Gambia,2017,0,0,0.09673790776152981
512,Gambia,2018,0,0,0.05961754780652419
513,Gambia,2019,0,0,0.09392575928008999
514,Gambia,2020,0,0,0.13385826771653545
515,Gambia,2021,0,0,0.2047244094488189
516,Gambia,2022,0,0,0.2170978627671541
517,Gambia,2023,0,0,0.25365579302587177
518,Mali,2017,1,1,0.5253093363329584
519,Mali,2018,1,0,0.437570303712036
520,Mali,2019,1,0,0.2559055118110236
521,Mali,2020,1,0,0.2626546681664792
522,Mali,2021,1,0,0.25534308211473566
523,Mali,2022,1,0,0.2064116985376828
524,Mali,2023,1,0,0.25646794150731156
525,Senegal,2017,0,0,0.031496062992125984
526,Senegal,2018,0,0,0.05061867266591676
527,Senegal,2019,0,0,0.03712035995500562
528,Senegal,2020,0,0,0.06917885264341957
529,Senegal,2021,0,0,0.05230596175478065
530,Senegal,2022,0,0,0.0764904386951631
531,Senegal,2023,0,0,0.1389201349831271
