,country,year,d_civil_conflict,preds_proba
644,DR Congo (Zaire),2017,1,0.8963255467188487
645,DR Congo (Zaire),2018,1,0.9179905252399496
646,DR Congo (Zaire),2019,1,0.811083432423107
647,DR Congo (Zaire),2020,1,0.8859586161138898
648,DR Congo (Zaire),2021,1,0.8286465684323336
649,DR Congo (Zaire),2022,1,0.8349570115539222
650,DR Congo (Zaire),2023,1,0.8753741882509603
651,Uganda,2017,0,0.05474038393379765
652,Uganda,2018,0,0.05996315873957531
653,Uganda,2019,0,0.0590630153442621
654,Uganda,2020,0,0.12070549379785132
655,Uganda,2021,0,0.16798563515349163
656,Uganda,2022,0,0.09602857342302408
657,Uganda,2023,0,0.11028246575527481
658,Kenya,2017,1,0.7605147979728428
659,Kenya,2018,1,0.7403557758176516
660,Kenya,2019,1,0.745582900555954
661,Kenya,2020,1,0.7263550180840745
662,Kenya,2021,1,0.7664723432913008
663,Kenya,2022,1,0.6595597048203987
664,Kenya,2023,1,0.5998615067331917
665,Tanzania,2017,0,0.09972081922956709
666,Tanzania,2018,0,0.1156759244384535
667,Tanzania,2019,0,0.18976832715455438
668,Tanzania,2020,0,0.15840594793279153
669,Tanzania,2021,0,0.15695002705071895
670,Tanzania,2022,0,0.22165151500021207
671,Tanzania,2023,0,0.21570563410807087
672,Burundi,2017,0,0.5326172262339254
673,Burundi,2018,0,0.2975362287937804
674,Burundi,2019,0,0.3289838051894649
675,Burundi,2020,1,0.42879910547649003
676,Burundi,2021,0,0.4805406491538263
677,Burundi,2022,0,0.3055871282759717
678,Burundi,2023,1,0.24842885085720218
679,Rwanda,2017,0,0.06366427703405887
680,Rwanda,2018,0,0.06642543686536151
681,Rwanda,2019,0,0.07821564397141037
682,Rwanda,2020,0,0.08204992415688199
683,Rwanda,2021,0,0.08283955676715712
684,Rwanda,2022,0,0.15026489432180373
685,Rwanda,2023,0,0.147748045867342
686,Somalia,2017,1,0.8378703409151727
687,Somalia,2018,1,0.8590775848622408
688,Somalia,2019,1,0.862003762735978
689,Somalia,2020,1,0.862613813995155
690,Somalia,2021,1,0.816265708810668
691,Somalia,2022,1,0.7950485660922983
692,Somalia,2023,1,0.7791339267992146
693,Djibouti,2017,0,0.05659822038824633
694,Djibouti,2018,0,0.031739342510885
695,Djibouti,2019,0,0.036985530694768114
696,Djibouti,2020,0,0.030126143914342984
697,Djibouti,2021,0,0.061491374856103474
698,Djibouti,2022,0,0.09591086393277086
699,Djibouti,2023,0,0.11173888097429113
700,Ethiopia,2017,0,0.8638984389708635
701,Ethiopia,2018,0,0.5912912940716921
702,Ethiopia,2019,1,0.5978843490648982
703,Ethiopia,2020,1,0.7860331464900379
704,Ethiopia,2021,1,0.8151513150508358
705,Ethiopia,2022,1,0.8586058188759795
706,Ethiopia,2023,1,0.8401190064860606
707,Eritrea,2017,0,0.038560252058583676
708,Eritrea,2018,0,0.04700938399963642
709,Eritrea,2019,0,0.04717838646609758
710,Eritrea,2020,0,0.1821989159180777
711,Eritrea,2021,0,0.1702676621263827
712,Eritrea,2022,0,0.10705391553623947
713,Eritrea,2023,0,0.13855564026102693
714,Angola,2017,0,0.030780611322685
715,Angola,2018,0,0.020871042891958704
716,Angola,2019,0,0.08992681659148186
717,Angola,2020,0,0.005692618437830039
718,Angola,2021,0,0.006620022955026765
719,Angola,2022,0,0.04788817183205476
720,Angola,2023,0,0.06713578020818875
721,Mozambique,2017,0,0.45000249628962197
722,Mozambique,2018,1,0.28419414501889445
723,Mozambique,2019,1,0.3817368832931238
724,Mozambique,2020,1,0.43307944545153404
725,Mozambique,2021,1,0.44319151866734896
726,Mozambique,2022,1,0.4608520860877565
727,Mozambique,2023,1,0.4883004413750081
728,Zambia,2017,0,0.025968484039141017
729,Zambia,2018,0,0.033032984163526104
730,Zambia,2019,0,0.0344950760214545
731,Zambia,2020,0,0.06954852949083329
732,Zambia,2021,0,0.07436822467983951
733,Zambia,2022,0,0.06782656579788716
734,Zambia,2023,0,0.10258693028414989
735,Zimbabwe,2017,0,0.03758148917634209
736,Zimbabwe,2018,0,0.03477144210062999
737,Zimbabwe,2019,0,0.10807740137482288
738,Zimbabwe,2020,0,0.15143133175628715
739,Zimbabwe,2021,0,0.12055418893134809
740,Zimbabwe,2022,0,0.11874892122972759
741,Zimbabwe,2023,0,0.10406130362753417
742,Malawi,2017,0,0.07543868222729566
743,Malawi,2018,0,0.04742572550610857
744,Malawi,2019,0,0.05320403390442927
745,Malawi,2020,0,0.07102447432248889
746,Malawi,2021,0,0.08915410289555972
747,Malawi,2022,0,0.10919717145490651
748,Malawi,2023,0,0.09023023551837109
749,South Africa,2017,0,0.0407898670677131
750,South Africa,2018,0,0.029835847015233622
751,South Africa,2019,0,0.036692710903281106
752,South Africa,2020,0,0.04770233163133797
753,South Africa,2021,0,0.21342404595820236
754,South Africa,2022,0,0.239657537432685
755,South Africa,2023,0,0.2613235992805898
756,Namibia,2017,0,0.00986417497858493
757,Namibia,2018,0,0.011899535216913337
758,Namibia,2019,0,0.014726445261643979
759,Namibia,2020,0,0.015018653444145894
760,Namibia,2021,0,0.023597916320680975
761,Namibia,2022,0,0.05883784906796167
762,Namibia,2023,0,0.07532654781430051
763,Lesotho,2017,0,0.04538688880106558
764,Lesotho,2018,0,0.04710118938624777
765,Lesotho,2019,0,0.03418764533823601
766,Lesotho,2020,0,0.04582613675281562
767,Lesotho,2021,0,0.031715901022865534
768,Lesotho,2022,0,0.06681564435760534
769,Lesotho,2023,0,0.07197276026759558
770,Botswana,2017,0,0.01726084471589324
771,Botswana,2018,0,0.009008409499048442
772,Botswana,2019,0,0.010324446598148256
773,Botswana,2020,0,0.00966951419208678
774,Botswana,2021,0,0.012088895313358612
775,Botswana,2022,0,0.030144077169153405
776,Botswana,2023,0,0.05487092221827301
777,eSwatini,2017,0,0.013385440209220459
778,eSwatini,2018,0,0.004565207481575637
779,eSwatini,2019,0,0.008330025375781617
780,eSwatini,2020,0,0.015528558885345977
781,eSwatini,2021,0,0.011240436531859488
782,eSwatini,2022,0,0.038368131146631165
783,eSwatini,2023,0,0.046136905719526895
784,Madagascar,2017,0,0.010626676819411266
785,Madagascar,2018,0,0.009732719219226098
786,Madagascar,2019,0,0.02070521793359826
787,Madagascar,2020,0,0.014613661027415134
788,Madagascar,2021,0,0.017946845647359218
789,Madagascar,2022,0,0.06601559786252423
790,Madagascar,2023,0,0.04881994651619475
791,Comoros,2017,0,0.012202067854267548
792,Comoros,2018,0,0.007514745522683388
793,Comoros,2019,0,0.015538408201138174
794,Comoros,2020,0,0.013603235315484175
795,Comoros,2021,0,0.01843359678298888
796,Comoros,2022,0,0.06750690357381448
797,Comoros,2023,0,0.05411571838103371
798,Mauritius,2017,0,0.01949354866988288
799,Mauritius,2018,0,0.00995763410403527
800,Mauritius,2019,0,0.009512630247915736
801,Mauritius,2020,0,0.012271697539363753
802,Mauritius,2021,0,0.012569439721577548
803,Mauritius,2022,0,0.01834445519601704
804,Mauritius,2023,0,0.01771516184545389
805,Morocco,2017,0,0.05028988298860751
806,Morocco,2018,0,0.0668745424035782
807,Morocco,2019,0,0.06315090151310813
808,Morocco,2020,0,0.04709241796934892
809,Morocco,2021,0,0.07867109857485498
810,Morocco,2022,0,0.0639703645378028
811,Morocco,2023,0,0.10227741476667172
812,Algeria,2017,1,0.7767307451004842
813,Algeria,2018,1,0.6968118176258874
814,Algeria,2019,0,0.7429301414481706
815,Algeria,2020,1,0.5681667473289805
816,Algeria,2021,0,0.7510607912903278
817,Algeria,2022,0,0.5354095827593913
818,Algeria,2023,0,0.47582240462421616
819,Tunisia,2017,0,0.7245400170011264
820,Tunisia,2018,0,0.5110779226204893
821,Tunisia,2019,0,0.44291490626597774
822,Tunisia,2020,0,0.3605128068896203
823,Tunisia,2021,0,0.408826131238168
824,Tunisia,2022,0,0.3046474312196569
825,Tunisia,2023,0,0.2710857958380658
826,Libya,2017,1,0.8120002476875253
827,Libya,2018,1,0.7652864030564742
828,Libya,2019,1,0.7845723557699082
829,Libya,2020,1,0.7548392391756178
830,Libya,2021,0,0.7492370359849144
831,Libya,2022,0,0.5469439308914248
832,Libya,2023,0,0.5175157482066854
833,Sudan,2017,1,0.8885079312438235
834,Sudan,2018,1,0.8874441571224102
835,Sudan,2019,0,0.8916108522774493
836,Sudan,2020,1,0.704595648095929
837,Sudan,2021,1,0.8629402506816596
838,Sudan,2022,1,0.8907075851061166
839,Sudan,2023,1,0.8783104461266839
840,South Sudan,2017,1,0.7962013345338226
841,South Sudan,2018,1,0.7918199669592347
842,South Sudan,2019,1,0.6930501610084592
843,South Sudan,2020,1,0.6759454323977316
844,South Sudan,2021,1,0.619466750579931
845,South Sudan,2022,0,0.60129838021752
846,South Sudan,2023,0,0.5891250966694004
847,Iran,2017,1,0.6236978919252798
848,Iran,2018,1,0.6909693914893955
849,Iran,2019,1,0.7425253877548498
850,Iran,2020,1,0.7218691161218997
851,Iran,2021,1,0.6510865003996975
852,Iran,2022,1,0.6795290948382823
853,Iran,2023,1,0.7697440752624614
854,Turkey,2017,1,0.8294459583093289
855,Turkey,2018,1,0.723606132287505
856,Turkey,2019,1,0.7735708743231301
857,Turkey,2020,1,0.7522327814354732
858,Turkey,2021,1,0.7521735439024597
859,Turkey,2022,1,0.7483875859631403
860,Turkey,2023,1,0.7533638385639811
861,Iraq,2017,1,0.9391450941251834
862,Iraq,2018,1,0.8893671055627161
863,Iraq,2019,1,0.9152838969978898
864,Iraq,2020,1,0.9126407597846533
865,Iraq,2021,1,0.9095020823698556
866,Iraq,2022,1,0.8952727530772586
867,Iraq,2023,1,0.875648290940714
868,Egypt,2017,1,0.6662499182326753
869,Egypt,2018,1,0.6876547005134324
870,Egypt,2019,1,0.6435705708320107
871,Egypt,2020,1,0.6421676452522282
872,Egypt,2021,1,0.625478228861228
873,Egypt,2022,1,0.5773290104053002
874,Egypt,2023,0,0.5529107120074591
875,Syria,2017,1,0.7586517207487953
876,Syria,2018,1,0.7464750767551571
877,Syria,2019,1,0.7455447245360276
878,Syria,2020,1,0.752021853378229
879,Syria,2021,1,0.7464198877498371
880,Syria,2022,1,0.7149644799436636
881,Syria,2023,1,0.6747316872446737
882,Lebanon,2017,1,0.32769718609254894
883,Lebanon,2018,0,0.5739244835100109
884,Lebanon,2019,0,0.4259526110903773
885,Lebanon,2020,0,0.37577306618309914
886,Lebanon,2021,0,0.3803979826291443
887,Lebanon,2022,0,0.3600823688297654
888,Lebanon,2023,1,0.36915806952523866
889,Jordan,2017,0,0.32952552866097784
890,Jordan,2018,0,0.16632419534067147
891,Jordan,2019,0,0.11572288102531525
892,Jordan,2020,0,0.11215713710168462
893,Jordan,2021,0,0.11390584584141834
894,Jordan,2022,0,0.13116150239977525
895,Jordan,2023,0,0.14022596885100647
896,Israel,2017,0,0.3108616545526727
897,Israel,2018,1,0.37122687266752596
898,Israel,2019,1,0.5041720892501026
899,Israel,2020,0,0.5340082254930972
900,Israel,2021,1,0.4289129076757088
901,Israel,2022,1,0.6392591326264735
902,Israel,2023,1,0.6407500728916424
903,Saudi Arabia,2017,1,0.6165337133290928
904,Saudi Arabia,2018,0,0.5936352114598282
905,Saudi Arabia,2019,0,0.38721325799121287
906,Saudi Arabia,2020,0,0.3478121634667378
907,Saudi Arabia,2021,0,0.3366463516035186
908,Saudi Arabia,2022,0,0.24261192137452517
909,Saudi Arabia,2023,0,0.2382191664929479
910,Yemen (North Yemen),2017,1,0.8366420984200224
911,Yemen (North Yemen),2018,1,0.7790274424482365
912,Yemen (North Yemen),2019,1,0.784068601981792
913,Yemen (North Yemen),2020,1,0.7585858333672537
914,Yemen (North Yemen),2021,1,0.7323639073525567
915,Yemen (North Yemen),2022,1,0.7308848023475012
916,Yemen (North Yemen),2023,1,0.7090935095005529
917,Kuwait,2017,0,0.0423402947565185
918,Kuwait,2018,0,0.039761974022385786
919,Kuwait,2019,0,0.0324624058195983
920,Kuwait,2020,0,0.03190335892684569
921,Kuwait,2021,0,0.030938468850068776
922,Kuwait,2022,0,0.053849915841295906
923,Kuwait,2023,0,0.05317510095505072
924,Bahrain,2017,0,0.053325281889345426
925,Bahrain,2018,0,0.07361921527737075
926,Bahrain,2019,0,0.08503323846766164
927,Bahrain,2020,0,0.07580977290282609
928,Bahrain,2021,0,0.069893888774474
929,Bahrain,2022,0,0.05714653326657927
930,Bahrain,2023,0,0.05961181003819442
931,Qatar,2017,0,0.006442293688149142
932,Qatar,2018,0,0.019027664622552645
933,Qatar,2019,0,0.0003405666866656412
934,Qatar,2020,0,0.0010785650992685212
935,Qatar,2021,0,0.0011440388701782966
936,Qatar,2022,0,0.022454228985606985
937,Qatar,2023,0,0.02274029969803625
938,United Arab Emirates,2017,0,0.0069547613228562385
939,United Arab Emirates,2018,0,0.008160160486605604
940,United Arab Emirates,2019,0,0.0013533731992021007
941,United Arab Emirates,2020,0,0.0014492141485438841
942,United Arab Emirates,2021,0,0.00578620726687336
943,United Arab Emirates,2022,0,0.02540570566823453
944,United Arab Emirates,2023,0,0.025474163489192944
945,Oman,2017,0,0.02341455376878993
946,Oman,2018,0,0.023773957328821618
947,Oman,2019,0,0.023063707436378044
948,Oman,2020,0,0.02423034280187773
949,Oman,2021,0,0.023518951945751515
950,Oman,2022,0,0.04346058242684479
951,Oman,2023,0,0.04346058242684479
952,Afghanistan,2017,1,0.9561836667312056
953,Afghanistan,2018,1,0.9297068662434264
954,Afghanistan,2019,1,0.9483022403238712
955,Afghanistan,2020,1,0.9167974929329226
956,Afghanistan,2021,1,0.9259423687198858
957,Afghanistan,2022,1,0.8625354206457565
958,Afghanistan,2023,1,0.928658048795641
959,Turkmenistan,2017,0,0.032322464192670174
960,Turkmenistan,2018,0,0.048508105980656475
961,Turkmenistan,2019,0,0.071165876293659
962,Turkmenistan,2020,0,0.08175353160767397
963,Turkmenistan,2021,0,0.08828959179047993
964,Turkmenistan,2022,0,0.10771322029158838
965,Turkmenistan,2023,0,0.1123877600385187
966,Tajikistan,2017,0,0.0831164087058498
967,Tajikistan,2018,0,0.10761043833273498
968,Tajikistan,2019,0,0.12540031622522113
969,Tajikistan,2020,0,0.17028553452406905
970,Tajikistan,2021,0,0.16076615372271635
971,Tajikistan,2022,0,0.21134663144663812
972,Tajikistan,2023,0,0.24799694178410062
973,Kyrgyzstan,2017,0,0.03623373483832544
974,Kyrgyzstan,2018,0,0.0634301453251907
975,Kyrgyzstan,2019,0,0.04753928861920343
976,Kyrgyzstan,2020,0,0.0720802447618718
977,Kyrgyzstan,2021,0,0.08674838872770488
978,Kyrgyzstan,2022,0,0.1305707470833657
979,Kyrgyzstan,2023,0,0.19264563199794088
980,Uzbekistan,2017,0,0.02539477204290109
981,Uzbekistan,2018,0,0.03031596953101221
982,Uzbekistan,2019,0,0.04955783001567921
983,Uzbekistan,2020,0,0.04791275736359732
984,Uzbekistan,2021,0,0.0671268384988629
985,Uzbekistan,2022,0,0.07125930023477108
986,Uzbekistan,2023,0,0.0743854990038994
987,Kazakhstan,2017,0,0.040849468093342466
988,Kazakhstan,2018,0,0.0289943937862276
989,Kazakhstan,2019,0,0.02376350792674254
990,Kazakhstan,2020,0,0.025135877951535705
991,Kazakhstan,2021,0,0.02636036130429651
992,Kazakhstan,2022,0,0.06810231009504956
993,Kazakhstan,2023,0,0.05823865977362396
994,China,2017,0,0.09444339691226791
995,China,2018,0,0.08311920149820282
996,China,2019,0,0.08434603214751706
997,China,2020,0,0.11689859518192708
998,China,2021,0,0.16837381804156965
999,China,2022,0,0.14624087608796765
1000,China,2023,0,0.2021728727638179
1001,Mongolia,2017,0,0.04803344676264163
1002,Mongolia,2018,0,0.050127985075955374
1003,Mongolia,2019,0,0.07167748079993715
1004,Mongolia,2020,0,0.07017919609063286
1005,Mongolia,2021,0,0.08408225491763012
1006,Mongolia,2022,0,0.11493302383929277
1007,Mongolia,2023,0,0.10520975388207349
1008,South Korea,2017,0,0.016563258189889032
1009,South Korea,2018,0,0.040234224990882556
1010,South Korea,2019,0,0.024648445308932693
1011,South Korea,2020,0,0.029991658939773132
1012,South Korea,2021,0,0.017086370277699936
1013,South Korea,2022,0,0.0143348291074572
1014,South Korea,2023,0,0.014430436428888737
1015,Japan,2017,0,0.0017945672383385756
1016,Japan,2018,0,0.0017945672383385756
1017,Japan,2019,0,0.0022452040546621518
1018,Japan,2020,0,0.005899922282286395
1019,Japan,2021,0,0.011110882229100108
1020,Japan,2022,0,0.05054156093050601
1021,Japan,2023,0,0.05054156093050601
1022,India,2017,1,0.8607539853068057
1023,India,2018,1,0.9012217490710812
1024,India,2019,1,0.8139071406146361
1025,India,2020,1,0.8472024347092815
1026,India,2021,1,0.7668469616940882
1027,India,2022,1,0.8025808936236747
1028,India,2023,1,0.7766764608609198
1029,Bhutan,2017,0,0.027971947914279115
1030,Bhutan,2018,0,0.03700360719771642
1031,Bhutan,2019,0,0.04597896883856367
1032,Bhutan,2020,0,0.0366521563217803
1033,Bhutan,2021,0,0.03744009794468469
1034,Bhutan,2022,0,0.03097976709696288
1035,Bhutan,2023,0,0.039498263895965474
1036,Pakistan,2017,1,0.90906681617416
1037,Pakistan,2018,1,0.8662350354323893
1038,Pakistan,2019,1,0.8989685415050759
1039,Pakistan,2020,1,0.8981490421345848
1040,Pakistan,2021,1,0.8976495086610843
1041,Pakistan,2022,1,0.9073911169677715
1042,Pakistan,2023,1,0.901921371494379
1043,Bangladesh,2017,1,0.4621092250212243
1044,Bangladesh,2018,0,0.3944453226453033
1045,Bangladesh,2019,0,0.1945798383576123
1046,Bangladesh,2020,0,0.22180688967907863
1047,Bangladesh,2021,0,0.31690374961473466
1048,Bangladesh,2022,0,0.30757345901423266
1049,Bangladesh,2023,0,0.2652362577226564
1050,Myanmar (Burma),2017,1,0.8577617171695416
1051,Myanmar (Burma),2018,1,0.8578123084646179
1052,Myanmar (Burma),2019,1,0.7905829761919578
1053,Myanmar (Burma),2020,1,0.8172407371453662
1054,Myanmar (Burma),2021,1,0.889107959000742
1055,Myanmar (Burma),2022,1,0.8975231710719955
1056,Myanmar (Burma),2023,1,0.9009540539350382
1057,Sri Lanka,2017,0,0.08291231694992862
1058,Sri Lanka,2018,0,0.11510198487060758
1059,Sri Lanka,2019,0,0.11652900972291717
1060,Sri Lanka,2020,0,0.12827776432325372
1061,Sri Lanka,2021,0,0.14304018472485014
1062,Sri Lanka,2022,0,0.29024113157977344
1063,Sri Lanka,2023,0,0.21233686141471927
1064,Maldives,2017,0,0.002875809886225766
1065,Maldives,2018,0,0.004815135160319513
1066,Maldives,2019,0,0.004341824503659667
1067,Maldives,2020,0,0.015112180678928576
1068,Maldives,2021,0,0.012067974655369136
1069,Maldives,2022,0,0.057952485600234284
1070,Maldives,2023,0,0.0519986333369974
1071,Nepal,2017,0,0.09412555564749998
1072,Nepal,2018,0,0.10579768501668835
1073,Nepal,2019,0,0.11241001187662021
1074,Nepal,2020,0,0.10998964683944908
1075,Nepal,2021,0,0.11171514056001498
1076,Nepal,2022,0,0.15395552687531924
1077,Nepal,2023,0,0.15503693364146964
1078,Thailand,2017,1,0.7676681258201099
1079,Thailand,2018,1,0.7940045379682888
1080,Thailand,2019,1,0.7300875399304463
1081,Thailand,2020,1,0.7201485207713261
1082,Thailand,2021,1,0.704619231948499
1083,Thailand,2022,1,0.6116108810966817
1084,Thailand,2023,1,0.603581140423691
1085,Cambodia (Kampuchea),2017,0,0.022696452271624014
1086,Cambodia (Kampuchea),2018,0,0.04808746291331875
1087,Cambodia (Kampuchea),2019,0,0.05001177986852545
1088,Cambodia (Kampuchea),2020,0,0.1467665360638671
1089,Cambodia (Kampuchea),2021,0,0.17379516927214245
1090,Cambodia (Kampuchea),2022,0,0.195983569290646
1091,Cambodia (Kampuchea),2023,0,0.16501693483687754
1092,Laos,2017,0,0.02269098736991828
1093,Laos,2018,0,0.029122848902019896
1094,Laos,2019,0,0.03503393135533308
1095,Laos,2020,0,0.03173263925221517
1096,Laos,2021,0,0.034305688580465094
1097,Laos,2022,0,0.055182297099878604
1098,Laos,2023,0,0.06473938087429404
1099,Vietnam,2017,0,0.007643130173316846
1100,Vietnam,2018,0,0.014644639916345494
1101,Vietnam,2019,0,0.024864092116949243
1102,Vietnam,2020,0,0.017390283760915157
1103,Vietnam,2021,0,0.03291621909750196
1104,Vietnam,2022,0,0.04051605267999632
1105,Vietnam,2023,0,0.05040550495994987
1106,Malaysia,2017,0,0.09865530741045685
1107,Malaysia,2018,0,0.12360583863442709
1108,Malaysia,2019,0,0.13671005710797177
1109,Malaysia,2020,0,0.11517509114376198
1110,Malaysia,2021,0,0.10455218522136311
1111,Malaysia,2022,0,0.09619024908553189
1112,Malaysia,2023,0,0.11732871012393677
1113,Singapore,2017,0,0.035269440333554614
1114,Singapore,2018,0,0.0363396642678712
1115,Singapore,2019,0,0.03866456793186454
1116,Singapore,2020,0,0.03837813254336738
1117,Singapore,2021,0,0.03865998211825217
1118,Singapore,2022,0,0.06621921000770598
1119,Singapore,2023,0,0.06524235493475211
1120,Philippines,2017,1,0.88983600267883
1121,Philippines,2018,1,0.876945834878998
1122,Philippines,2019,1,0.8209524879827044
1123,Philippines,2020,1,0.7428357085804167
1124,Philippines,2021,1,0.84568499634247
1125,Philippines,2022,1,0.7081771281673231
1126,Philippines,2023,1,0.6798166621464996
1127,Indonesia,2017,0,0.12111272420179309
1128,Indonesia,2018,0,0.1127406083193659
1129,Indonesia,2019,0,0.11230926940179341
1130,Indonesia,2020,0,0.08493338292301732
1131,Indonesia,2021,1,0.1878484068229977
1132,Indonesia,2022,1,0.33070347287443524
1133,Indonesia,2023,1,0.25787487175454815
1134,East Timor,2017,0,0.07742898317342838
1135,East Timor,2018,0,0.10491675889736059
1136,East Timor,2019,0,0.15656630002106592
1137,East Timor,2020,0,0.1517368972966236
1138,East Timor,2021,0,0.1511272807386203
1139,East Timor,2022,0,0.17203481634210432
1140,East Timor,2023,0,0.15494520477023585
1141,Australia,2017,0,0.0
1142,Australia,2018,0,0.0
1143,Australia,2019,0,0.0
1144,Australia,2020,0,0.0
1145,Australia,2021,0,0.0
1146,Australia,2022,0,0.043178471329921385
1147,Australia,2023,0,0.06480097006399375
1148,Papua New Guinea,2017,0,0.045170598167016816
1149,Papua New Guinea,2018,0,0.0429561784658541
1150,Papua New Guinea,2019,0,0.0571910883860038
1151,Papua New Guinea,2020,0,0.04805744249356362
1152,Papua New Guinea,2021,0,0.050083454678835286
1153,Papua New Guinea,2022,0,0.08115177246033357
1154,Papua New Guinea,2023,0,0.10300855154799479
1155,New Zealand,2017,0,0.08426782624952113
1156,New Zealand,2018,0,0.08065921743125776
1157,New Zealand,2019,0,0.0015772288571325168
1158,New Zealand,2020,0,0.0015772288571325168
1159,New Zealand,2021,0,0.0015772288571325168
1160,New Zealand,2022,0,0.009463364597413697
1161,New Zealand,2023,0,0.039794655906187464
1162,Solomon Islands,2017,0,0.007156012901797983
1163,Solomon Islands,2018,0,0.005254616942151418
1164,Solomon Islands,2019,0,0.014361024604467448
1165,Solomon Islands,2020,0,0.012980986142030184
1166,Solomon Islands,2021,0,0.011372661421316956
1167,Solomon Islands,2022,0,0.012189119697541002
1168,Solomon Islands,2023,0,0.03270728392248502
1169,Fiji,2017,0,0.001903218414437521
1170,Fiji,2018,0,0.004678940736177481
1171,Fiji,2019,0,0.003969643424758581
1172,Fiji,2020,0,0.0039456831874231345
1173,Fiji,2021,0,0.0025781160616946104
1174,Fiji,2022,0,0.037243764544099625
1175,Fiji,2023,0,0.05628474576564141
