,country,year,d_protest,preds,preds_proba
265,El Salvador,2019,1,1,0.5247620803483636
266,El Salvador,2020,1,0,0.44938808119117857
267,El Salvador,2021,1,0,0.4925454768928221
268,El Salvador,2022,1,1,0.5072947394296953
269,El Salvador,2023,1,1,0.5168343517347942
270,Equatorial Guinea,2017,0,0,0.0
271,Equatorial Guinea,2018,0,0,0.0
272,Equatorial Guinea,2019,0,0,0.0
273,Equatorial Guinea,2020,0,0,0.0007374631268436578
274,Equatorial Guinea,2021,0,0,0.0
275,Equatorial Guinea,2022,0,0,0.0
276,Equatorial Guinea,2023,0,0,0.0014749262536873156
277,Eritrea,2017,0,0,0.0022123893805309734
278,Eritrea,2018,0,0,0.00331858407079646
279,Eritrea,2019,0,0,0.00331858407079646
280,Eritrea,2020,0,0,0.00331858407079646
281,Eritrea,2021,0,0,0.00331858407079646
282,Eritrea,2022,0,0,0.00331858407079646
283,Eritrea,2023,0,0,0.00331858407079646
284,Estonia,2020,1,1,0.5752589900266891
285,Estonia,2021,1,1,0.5777031535327996
286,Estonia,2022,1,1,0.5731308821463689
287,Estonia,2023,1,1,0.5517444514679029
288,Ethiopia,2017,1,1,0.8726638221660348
289,Ethiopia,2018,1,1,0.7702389731703891
290,Ethiopia,2019,1,1,0.8001053518752634
291,Ethiopia,2020,1,1,0.8063000421407501
292,Ethiopia,2021,1,1,0.8068531394858829
293,Ethiopia,2022,1,1,0.7498551411715129
294,Ethiopia,2023,1,1,0.6487348995645456
295,Fiji,2021,0,0,0.40422373226576774
296,Fiji,2022,0,0,0.3865246172215199
297,Fiji,2023,0,0,0.38526039471835927
298,Finland,2020,1,0,0.36729614412136524
299,Finland,2021,1,0,0.36729614412136524
300,Finland,2022,1,0,0.3706147281921617
301,Finland,2023,1,0,0.3529156131479139
302,France,2020,1,1,0.707814315723608
303,France,2021,1,1,0.7041270000893897
304,France,2022,1,1,0.6997022213283277
305,France,2023,1,1,0.6815114641995175
306,Gabon,2017,0,0,0.004056047197640118
307,Gabon,2018,0,0,0.004056047197640118
308,Gabon,2019,1,0,0.012547408343868522
309,Gabon,2020,0,0,0.009070796460176991
310,Gabon,2021,1,0,0.004056047197640118
311,Gabon,2022,1,0,0.0
312,Gabon,2023,1,0,0.0036873156342182886
313,Gambia,2017,0,0,0.03255899705014749
314,Gambia,2018,0,0,0.014306784660766961
315,Gambia,2019,0,0,0.023156342182890855
316,Gambia,2020,0,0,0.06869469026548673
317,Gambia,2021,0,0,0.028810226155358897
318,Gambia,2022,0,0,0.023156342182890855
319,Gambia,2023,0,0,0.025684787189211966
320,Georgia,2018,1,1,0.7345343447113359
321,Georgia,2019,1,1,0.7404340497260851
322,Georgia,2020,1,1,0.744858828487147
323,Georgia,2021,1,1,0.7404340497260851
324,Georgia,2022,1,1,0.7330594184576485
325,Georgia,2023,1,1,0.7278971765697428
326,Germany,2020,1,1,0.7526924587212198
327,Germany,2021,1,1,0.7526924587212198
328,Germany,2022,1,1,0.7443959985442286
329,Germany,2023,1,1,0.7185847891047006
330,Ghana,2017,1,1,0.6582525635622981
331,Ghana,2018,1,1,0.5974697991290912
332,Ghana,2019,1,1,0.69981124455682
333,Ghana,2020,1,1,0.684324518893103
334,Ghana,2021,1,1,0.6878011307767945
335,Ghana,2022,1,0,0.45417281219272365
336,Ghana,2023,1,0,0.4351251931451046
337,Greece,2018,1,1,0.7162250667228547
338,Greece,2019,1,1,0.7162250667228547
339,Greece,2020,1,1,0.685314826520579
340,Greece,2021,1,1,0.7154770684084847
341,Greece,2022,1,1,0.708724013204102
342,Greece,2023,1,1,0.6548154586318308
343,Guatemala,2018,1,1,0.5652804115746594
344,Guatemala,2019,1,1,0.5724706770613851
345,Guatemala,2020,1,1,0.5724706770613851
346,Guatemala,2021,1,1,0.5713644823711196
347,Guatemala,2022,1,1,0.5654279042000281
348,Guatemala,2023,1,1,0.5567258393032729
349,Guinea,2017,0,0,0.05273424266461747
350,Guinea,2018,1,0,0.062468755938953756
351,Guinea,2019,1,0,0.06932716301859977
352,Guinea,2020,1,0,0.08704471464101865
353,Guinea,2021,1,0,0.1064031217206647
354,Guinea,2022,1,0,0.11225278459466381
355,Guinea,2023,1,0,0.1008958524412715
356,Guinea-Bissau,2017,0,0,0.0042035398230088495
357,Guinea-Bissau,2018,0,0,0.0022123893805309734
358,Guinea-Bissau,2019,0,0,0.0042035398230088495
359,Guinea-Bissau,2020,0,0,0.0042035398230088495
360,Guinea-Bissau,2021,0,0,0.006415929203539823
361,Guinea-Bissau,2022,0,0,0.003097345132743363
362,Guinea-Bissau,2023,0,0,0.003097345132743363
363,Guyana,2018,1,0,0.322907887343728
364,Guyana,2019,1,0,0.3262264714145245
365,Guyana,2020,1,0,0.3326239640398932
366,Guyana,2021,1,0,0.3274617221519876
367,Guyana,2022,1,0,0.3230000702345834
