,country,year,d_osv,preds,preds_proba
552,Niger,2023,1,1,0.5137273493468183
553,Ivory Coast,2017,0,0,0.40353982300884955
554,Ivory Coast,2018,0,0,0.4246312684365781
555,Ivory Coast,2019,0,0,0.3983038348082596
556,Ivory Coast,2020,1,0,0.43654129793510316
557,Ivory Coast,2021,0,0,0.3988569321533924
558,Ivory Coast,2022,0,0,0.4008849557522125
559,Ivory Coast,2023,0,0,0.44454277286135696
560,Guinea,2017,0,0,0.27920353982300883
561,Guinea,2018,0,0,0.22901390644753478
562,Guinea,2019,1,0,0.2660529919932575
563,Guinea,2020,0,0,0.24394753476611883
564,Guinea,2021,0,0,0.19469026548672563
565,Guinea,2022,0,0,0.19398440792246102
566,Guinea,2023,0,0,0.1920301306363253
567,Burkina Faso,2017,1,0,0.3788716814159292
568,Burkina Faso,2018,1,0,0.4266224188790561
569,Burkina Faso,2019,1,0,0.4556837336704594
570,Burkina Faso,2020,1,0,0.47975663716814165
571,Burkina Faso,2021,1,0,0.4650811209439528
572,Burkina Faso,2022,1,0,0.48591445427728613
573,Burkina Faso,2023,1,0,0.47186578171091453
574,Liberia,2017,0,0,0.13001474926253687
575,Liberia,2018,0,0,0.2047197640117994
576,Liberia,2019,1,0,0.21865781710914456
577,Liberia,2020,1,0,0.23038348082595872
578,Liberia,2021,0,0,0.14498525073746313
579,Liberia,2022,0,0,0.17758112094395276
580,Liberia,2023,0,0,0.19550147492625367
581,Sierra Leone,2017,0,0,0.13639380530973452
582,Sierra Leone,2018,0,0,0.15722713864306784
583,Sierra Leone,2019,0,0,0.19568584070796463
584,Sierra Leone,2020,0,0,0.17665929203539824
585,Sierra Leone,2021,1,0,0.28086283185840705
586,Sierra Leone,2022,0,0,0.22665929203539822
587,Sierra Leone,2023,0,0,0.2080383480825959
588,Ghana,2017,0,0,0.18466866835229656
589,Ghana,2018,0,0,0.22647492625368737
590,Ghana,2019,0,0,0.21458333333333338
591,Ghana,2020,0,0,0.22901917404129798
