,country,year,d_sb,preds,preds_proba
207,Netherlands,2021,0,0,0.14435191116805468
208,Netherlands,2022,0,0,0.17982596626094385
209,Netherlands,2023,0,0,0.1839365791159513
210,Belgium,2017,0,0,0.18425225994732733
211,Belgium,2018,1,0,0.07451847106555629
212,Belgium,2019,0,0,0.08157698056801199
213,Belgium,2020,0,0,0.038257527226137095
214,Belgium,2021,0,0,0.040679051889814216
215,Belgium,2022,0,0,0.05581856359883265
216,Belgium,2023,0,0,0.08179763684247988
217,Luxembourg,2017,0,0,0.003288490284005979
218,Luxembourg,2018,0,0,0.00687593423019432
219,Luxembourg,2019,0,0,0.0038565022421524664
220,Luxembourg,2020,0,0,0.010134529147982062
221,Luxembourg,2021,0,0,0.005979073243647235
222,Luxembourg,2022,0,0,0.022172396611858502
223,Luxembourg,2023,0,0,0.045964125560538104
224,France,2017,1,0,0.17008292405153394
225,France,2018,1,0,0.15830735283650088
226,France,2019,0,0,0.15706883052174533
227,France,2020,0,0,0.20552352480603595
228,France,2021,0,0,0.154522385934942
229,France,2022,0,0,0.06560894013808813
230,France,2023,0,0,0.17709623460744534
231,Switzerland,2017,0,0,0.02255676560609296
232,Switzerland,2018,0,0,0.021719695351982343
233,Switzerland,2019,0,0,0.020673357534344076
234,Switzerland,2020,0,0,0.006263079222720479
235,Switzerland,2021,0,0,0.021794433767527932
236,Switzerland,2022,0,0,0.018315182575272256
237,Switzerland,2023,0,0,0.05967542173820199
238,Spain,2017,0,0,0.04502811588013382
239,Spain,2018,0,0,0.06089259021994447
240,Spain,2019,0,0,0.1597604811730372
241,Spain,2020,0,0,0.25891095451633567
242,Spain,2021,0,0,0.15738059648373548
243,Spain,2022,0,0,0.1340002847177735
244,Spain,2023,0,0,0.17944373265001062
245,Portugal,2017,0,0,0.0023617339312406575
246,Portugal,2018,0,0,0.0007473841554559044
247,Portugal,2019,0,0,0.005658765748451848
248,Portugal,2020,0,0,0.013320521033525518
249,Portugal,2021,0,0,0.0025411061285500747
250,Portugal,2022,0,0,0.02993024414549078
251,Portugal,2023,0,0,0.060185422449996424
252,Germany,2017,0,0,0.0010762331838565023
253,Germany,2018,0,0,0.005208199871877002
254,Germany,2019,0,0,0.0056117873158231905
255,Germany,2020,0,0,0.019822763185991885
256,Germany,2021,0,0,0.01623959000640615
257,Germany,2022,0,0,0.026828599900348776
258,Germany,2023,0,0,0.06360203573208056
259,Poland,2017,0,0,0.0017937219730941704
260,Poland,2018,0,0,0.07144138372837924
261,Poland,2019,0,0,0.057719410634208844
262,Poland,2020,0,0,0.09957932948964339
263,Poland,2021,0,0,0.12449711723254324
264,Poland,2022,0,0,0.09048046124279309
265,Poland,2023,0,0,0.11941170190049115
266,Austria,2017,0,0,0.004035874439461884
267,Austria,2018,0,0,0.00515695067264574
