,country,year,d_ns,preds,preds_proba
1150,Papua New Guinea,2019,1,0,0.07344052608631464
1151,Papua New Guinea,2020,0,1,0.6340574492191242
1152,Papua New Guinea,2021,1,0,0.11333204744940198
1153,Papua New Guinea,2022,1,0,0.49987902858362593
1154,Papua New Guinea,2023,0,1,0.558805506675625
1155,New Zealand,2017,0,0,0.00018680757893231744
1156,New Zealand,2018,0,0,0.00018680757893231744
1157,New Zealand,2019,0,0,0.00018680757893231744
1158,New Zealand,2020,0,0,0.00018680757893231744
1159,New Zealand,2021,0,0,0.00018680757893231744
1160,New Zealand,2022,0,0,0.00018680757893231744
1161,New Zealand,2023,0,0,0.00018680757893231744
1162,Solomon Islands,2017,0,0,0.00031483148456403447
1163,Solomon Islands,2018,0,0,0.00031483148456403447
1164,Solomon Islands,2019,0,0,0.00031483148456403447
1165,Solomon Islands,2020,0,0,0.0007839281105419466
1166,Solomon Islands,2021,0,0,9.518990891971461e-05
1167,Solomon Islands,2022,0,0,9.518990891971461e-05
1168,Solomon Islands,2023,0,0,9.518990891971461e-05
1169,Fiji,2017,0,0,0.00010322956311548707
1170,Fiji,2018,0,0,0.00010322956311548707
1171,Fiji,2019,0,0,0.00010322956311548707
1172,Fiji,2020,0,0,0.00010322956311548707
1173,Fiji,2021,0,0,0.00010322956311548707
1174,Fiji,2022,0,0,0.00029419123373489387
1175,Fiji,2023,0,0,0.0003312752751514278
