,country,year,d_osv,preds,preds_proba
600,Togo,2022,1,0,0.09312540090477879
601,Togo,2023,1,1,0.9040527295512651
602,Cameroon,2017,1,1,0.9008193842871014
603,Cameroon,2018,1,1,0.8688960695066438
604,Cameroon,2019,1,1,0.8116194994583348
605,Cameroon,2020,1,1,0.7674167022555375
606,Cameroon,2021,1,1,0.8143309198294555
607,Cameroon,2022,1,1,0.9040527295512651
608,Cameroon,2023,1,1,0.9040527295512651
609,Nigeria,2017,1,1,0.9008193842871014
610,Nigeria,2018,1,1,0.8688960695066438
611,Nigeria,2019,1,1,0.8116194994583348
612,Nigeria,2020,1,1,0.7674167022555375
613,Nigeria,2021,1,1,0.8143309198294555
614,Nigeria,2022,1,1,0.9040527295512651
615,Nigeria,2023,1,1,0.9040527295512651
616,Gabon,2017,0,0,0.16641251221896383
617,Gabon,2018,0,0,0.1545077503142019
618,Gabon,2019,0,0,0.1545077503142019
619,Gabon,2020,0,0,0.18784108364753524
620,Gabon,2021,0,0,0.1545077503142019
621,Gabon,2022,0,0,0.1545077503142019
622,Gabon,2023,0,0,0.1545077503142019
623,Central African Republic,2017,1,1,0.9008193842871014
624,Central African Republic,2018,1,1,0.8688960695066438
625,Central African Republic,2019,1,1,0.8116194994583348
626,Central African Republic,2020,1,1,0.7674167022555375
627,Central African Republic,2021,1,1,0.8143309198294555
628,Central African Republic,2022,1,1,0.9040527295512651
629,Central African Republic,2023,1,1,0.9040527295512651
630,Chad,2017,1,1,0.9008193842871014
631,Chad,2018,1,1,0.8688960695066438
632,Chad,2019,1,1,0.8116194994583348
633,Chad,2020,1,1,0.7674167022555375
634,Chad,2021,1,1,0.8143309198294555
635,Chad,2022,1,1,0.9040527295512651
636,Chad,2023,1,1,0.9040527295512651
637,Congo,2017,0,0,0.017872545210780504
638,Congo,2018,0,0,0.27569416714895423
639,Congo,2019,0,0,0.16218243694367565
640,Congo,2020,0,0,0.18325161933361273
641,Congo,2021,0,0,0.08007090508732474
642,Congo,2022,0,0,0.07905486230657607
643,Congo,2023,0,0,0.07905486230657607
644,DR Congo (Zaire),2017,1,1,0.9008193842871014
645,DR Congo (Zaire),2018,1,1,0.8688960695066438
646,DR Congo (Zaire),2019,1,1,0.8116194994583348
647,DR Congo (Zaire),2020,1,1,0.7674167022555375
648,DR Congo (Zaire),2021,1,1,0.8143309198294555
649,DR Congo (Zaire),2022,1,1,0.9040527295512651
650,DR Congo (Zaire),2023,1,1,0.9040527295512651
651,Uganda,2017,0,0,0.1629923395217174
652,Uganda,2018,1,0,0.1524525452491155
653,Uganda,2019,1,1,0.9008193842871014
654,Uganda,2020,0,1,0.8688960695066438
655,Uganda,2021,1,0,0.285155751506558
656,Uganda,2022,0,1,0.7674167022555375
657,Uganda,2023,1,0,0.23240849875930522
658,Kenya,2017,1,1,0.8021365932556563
659,Kenya,2018,1,1,0.8215189102850322
660,Kenya,2019,1,1,0.8936765271442443
661,Kenya,2020,1,1,0.9008193842871014
662,Kenya,2021,1,1,0.8688960695066438
663,Kenya,2022,1,1,0.8116194994583348
664,Kenya,2023,1,1,0.7674167022555375
665,Tanzania,2017,1,0,0.4421603936897716
666,Tanzania,2018,1,1,0.9008193842871014
667,Tanzania,2019,1,1,0.8688960695066438
668,Tanzania,2020,1,1,0.8116194994583348
669,Tanzania,2021,1,1,0.7674167022555375
670,Tanzania,2022,1,1,0.8143309198294555
671,Tanzania,2023,0,1,0.9040527295512651
672,Burundi,2017,1,1,0.8215189102850322
673,Burundi,2018,1,1,0.8936765271442443
674,Burundi,2019,1,1,0.9008193842871014
675,Burundi,2020,1,1,0.8688960695066438
676,Burundi,2021,1,1,0.8116194994583348
677,Burundi,2022,1,1,0.7674167022555375
678,Burundi,2023,1,1,0.8143309198294555
679,Rwanda,2017,1,1,0.8215189102850322
680,Rwanda,2018,1,1,0.8936765271442443
681,Rwanda,2019,0,1,0.9008193842871014
682,Rwanda,2020,0,0,0.2468224181732246
683,Rwanda,2021,0,0,0.09312540090477879
684,Rwanda,2022,1,0,0.13538905318562344
685,Rwanda,2023,0,1,0.8143309198294555
686,Somalia,2017,1,1,0.9008193842871014
687,Somalia,2018,1,1,0.8688960695066438
688,Somalia,2019,1,1,0.8116194994583348
689,Somalia,2020,1,1,0.7674167022555375
690,Somalia,2021,1,1,0.8143309198294555
691,Somalia,2022,1,1,0.9040527295512651
692,Somalia,2023,1,1,0.9040527295512651
693,Djibouti,2017,0,0,0.2152688431918091
694,Djibouti,2018,0,0,0.12001609241629711
695,Djibouti,2019,0,0,0.12614529112464293
696,Djibouti,2020,0,0,0.09782870188052387
697,Djibouti,2021,0,0,0.11657813791692659
698,Djibouti,2022,0,0,0.09088461265993385
699,Djibouti,2023,0,0,0.08190023151858221
700,Ethiopia,2017,1,1,0.9392545830666869
701,Ethiopia,2018,1,1,0.9392545830666869
702,Ethiopia,2019,1,1,0.9392545830666869
703,Ethiopia,2020,1,1,0.8663150226271265
704,Ethiopia,2021,1,1,0.9306007369128408
705,Ethiopia,2022,1,1,0.9509397199636883
706,Ethiopia,2023,1,1,0.9509397199636883
707,Eritrea,2017,0,0,0.0
708,Eritrea,2018,0,0,0.0
709,Eritrea,2019,0,0,0.0
710,Eritrea,2020,0,0,0.0
711,Eritrea,2021,0,0,0.0
712,Eritrea,2022,0,0,0.0
713,Eritrea,2023,0,0,0.0
714,Angola,2017,1,1,0.8097605773476957
715,Angola,2018,1,1,0.7958337446866858
716,Angola,2019,1,1,0.7315699529228941
717,Angola,2020,1,1,0.9746151368760063
718,Angola,2021,1,1,0.8909494575892222
719,Angola,2022,1,1,0.7427334174487223
720,Angola,2023,0,1,0.7983937609252798
721,Mozambique,2017,1,1,0.9326814114155887
722,Mozambique,2018,1,1,0.7958337446866858
723,Mozambique,2019,1,1,0.7315699529228941
724,Mozambique,2020,1,1,0.9746151368760063
725,Mozambique,2021,1,1,0.8909494575892222
726,Mozambique,2022,1,1,0.7427334174487223
727,Mozambique,2023,1,1,0.7983937609252798
728,Zambia,2017,0,0,0.04241050949488985
729,Zambia,2018,0,0,0.04139446671414119
730,Zambia,2019,0,0,0.04139446671414119
731,Zambia,2020,0,0,0.04139446671414119
732,Zambia,2021,0,0,0.07198745862788783
733,Zambia,2022,0,0,0.07905486230657607
734,Zambia,2023,0,0,0.0755254505418702
735,Zimbabwe,2017,0,0,0.2624101387787271
736,Zimbabwe,2018,1,0,0.06486736530842385
737,Zimbabwe,2019,1,1,0.8021365932556563
738,Zimbabwe,2020,1,1,0.8215189102850322
739,Zimbabwe,2021,0,1,0.8936765271442443
740,Zimbabwe,2022,0,0,0.3250998352006417
741,Zimbabwe,2023,0,0,0.13479206757144546
742,Malawi,2017,0,0,0.16641251221896383
743,Malawi,2018,0,0,0.16641251221896383
744,Malawi,2019,0,0,0.16641251221896383
745,Malawi,2020,0,0,0.16641251221896383
746,Malawi,2021,0,0,0.16641251221896383
747,Malawi,2022,0,0,0.1545077503142019
748,Malawi,2023,0,0,0.1545077503142019
749,South Africa,2017,0,0,0.0
750,South Africa,2018,1,0,0.028877005347593583
751,South Africa,2019,1,1,0.5849879122760477
752,South Africa,2020,1,1,0.5849879122760477
753,South Africa,2021,0,1,0.5849879122760477
754,South Africa,2022,0,0,0.17027389277389277
755,South Africa,2023,1,0,0.010722610722610723
756,Namibia,2017,0,0,0.0
757,Namibia,2018,0,0,0.0
758,Namibia,2019,0,0,0.0
759,Namibia,2020,0,0,0.0
760,Namibia,2021,0,0,0.0
761,Namibia,2022,0,0,0.0
762,Namibia,2023,0,0,0.0
763,Lesotho,2017,0,0,0.00015313935681470137
764,Lesotho,2018,0,0,0.00015313935681470137
765,Lesotho,2019,0,0,0.16641251221896383
766,Lesotho,2020,0,0,0.16641251221896383
767,Lesotho,2021,0,0,0.16641251221896383
768,Lesotho,2022,0,0,0.00015313935681470137
769,Lesotho,2023,0,0,0.00015313935681470137
770,Botswana,2017,0,0,0.00015313935681470137
771,Botswana,2018,0,0,0.00015313935681470137
772,Botswana,2019,0,0,0.16641251221896383
773,Botswana,2020,0,0,0.16641251221896383
774,Botswana,2021,0,0,0.16641251221896383
775,Botswana,2022,0,0,0.00015313935681470137
776,Botswana,2023,0,0,0.00015313935681470137
777,eSwatini,2017,0,0,0.16641251221896383
778,eSwatini,2018,0,0,0.16641251221896383
779,eSwatini,2019,1,0,0.16641251221896383
780,eSwatini,2020,1,1,0.7238817878808874
781,eSwatini,2021,1,1,0.5707094997158517
782,eSwatini,2022,1,1,0.8021365932556563
783,eSwatini,2023,1,1,0.8215189102850322
784,Madagascar,2017,1,0,0.18742236024844722
785,Madagascar,2018,0,1,0.8974009908427674
786,Madagascar,2019,1,1,0.5265596213799038
787,Madagascar,2020,1,1,0.934067657509434
788,Madagascar,2021,0,1,0.9471758526743883
789,Madagascar,2022,0,0,0.4134643832846657
790,Madagascar,2023,0,0,0.2912907727193441
791,Comoros,2017,0,0,0.00015313935681470137
792,Comoros,2018,0,0,0.00015313935681470137
793,Comoros,2019,0,0,0.00015313935681470137
794,Comoros,2020,0,0,0.00015313935681470137
795,Comoros,2021,0,0,0.00015313935681470137
796,Comoros,2022,0,0,0.00015313935681470137
797,Comoros,2023,0,0,0.00015313935681470137
798,Mauritius,2017,0,0,0.038903139356814706
799,Mauritius,2018,0,0,0.00015313935681470137
800,Mauritius,2019,0,0,0.00015313935681470137
801,Mauritius,2020,0,0,0.00015313935681470137
802,Mauritius,2021,0,0,0.00015313935681470137
803,Mauritius,2022,0,0,0.00015313935681470137
804,Mauritius,2023,0,0,0.00015313935681470137
805,Morocco,2017,0,0,0.11973518631127325
806,Morocco,2018,0,0,0.11849808524808525
807,Morocco,2019,0,0,0.06663014110072932
808,Morocco,2020,0,0,0.04480177339000868
809,Morocco,2021,0,0,0.04732193637116786
810,Morocco,2022,0,0,0.04732193637116786
811,Morocco,2023,0,0,0.04600448749268844
812,Algeria,2017,0,0,0.29543850238141406
813,Algeria,2018,1,0,0.17917889190755046
814,Algeria,2019,1,1,0.9008193842871014
815,Algeria,2020,0,1,0.8688960695066438
816,Algeria,2021,0,0,0.285155751506558
817,Algeria,2022,0,0,0.09312540090477879
818,Algeria,2023,0,0,0.13538905318562344
819,Tunisia,2017,0,0,0.23240849875930522
820,Tunisia,2018,1,0,0.09312540090477879
821,Tunisia,2019,0,1,0.9040527295512651
822,Tunisia,2020,0,0,0.23240849875930522
823,Tunisia,2021,0,0,0.1270069798521472
824,Tunisia,2022,0,0,0.453136645962733
825,Tunisia,2023,0,0,0.3593866459627329
826,Libya,2017,1,1,0.862941618440154
827,Libya,2018,1,1,0.9296082851068206
828,Libya,2019,1,1,0.9296082851068206
829,Libya,2020,1,1,0.7426188906068824
830,Libya,2021,0,1,0.7176188906068823
831,Libya,2022,0,0,0.15944255023414616
832,Libya,2023,0,0,0.3309710217626177
833,Sudan,2017,1,1,0.8143309198294555
834,Sudan,2018,1,1,0.9040527295512651
835,Sudan,2019,1,1,0.9040527295512651
836,Sudan,2020,1,1,0.912941618440154
837,Sudan,2021,1,1,0.8029416184401541
838,Sudan,2022,1,1,0.862941618440154
839,Sudan,2023,1,1,0.9296082851068206
840,South Sudan,2017,1,0,0.14255050505050504
841,South Sudan,2018,1,0,0.14255050505050504
842,South Sudan,2019,1,0,0.14255050505050504
843,South Sudan,2020,1,0,0.14255050505050504
844,South Sudan,2021,1,0,0.14255050505050504
845,South Sudan,2022,1,0,0.18897907647907647
846,South Sudan,2023,1,0,0.18897907647907647
847,Iran,2017,0,0,0.014358974358974357
848,Iran,2018,1,0,0.0215018315018315
849,Iran,2019,1,1,0.6761204481792717
850,Iran,2020,1,1,0.6761204481792717
851,Iran,2021,1,1,0.6761204481792717
852,Iran,2022,1,1,0.6761204481792717
853,Iran,2023,1,1,0.6761204481792717
854,Turkey,2017,1,1,0.6761204481792717
855,Turkey,2018,0,1,0.6761204481792717
856,Turkey,2019,1,0,0.3683562271062271
857,Turkey,2020,1,1,0.6761204481792717
858,Turkey,2021,0,1,0.6761204481792717
859,Turkey,2022,1,0,0.3683562271062271
860,Turkey,2023,1,1,0.6761204481792717
861,Iraq,2017,1,1,0.8198010827090083
862,Iraq,2018,1,1,0.9448010827090083
863,Iraq,2019,1,1,0.9448010827090083
864,Iraq,2020,1,1,0.9448010827090083
865,Iraq,2021,1,1,0.9448010827090083
866,Iraq,2022,1,1,0.9448010827090083
867,Iraq,2023,1,1,0.9448010827090083
868,Egypt,2017,1,1,0.7624202660085013
869,Egypt,2018,1,1,0.8198590607354317
870,Egypt,2019,1,1,0.8198590607354317
871,Egypt,2020,1,1,0.7798590607354317
872,Egypt,2021,1,1,0.7798590607354317
873,Egypt,2022,1,1,0.6521447750211459
874,Egypt,2023,1,1,0.6521447750211459
875,Syria,2017,1,1,0.7784032043323725
876,Syria,2018,1,1,0.8986080811548967
877,Syria,2019,1,1,0.8763858589326743
878,Syria,2020,1,1,0.8763858589326743
879,Syria,2021,1,1,0.8486080811548966
880,Syria,2022,1,1,0.8392870865700122
881,Syria,2023,1,1,0.790187987470913
882,Lebanon,2017,0,1,0.8763858589326743
883,Lebanon,2018,0,0,0.15944255023414616
884,Lebanon,2019,0,0,0.15471491228070175
885,Lebanon,2020,0,0,0.11645582915159296
886,Lebanon,2021,0,0,0.01943828529194383
887,Lebanon,2022,0,0,0.04038336830599236
888,Lebanon,2023,0,0,0.02076197876197876
889,Jordan,2017,0,0,0.060419957080481534
890,Jordan,2018,0,0,0.09624257959041055
891,Jordan,2019,0,0,0.047204118051949004
892,Jordan,2020,0,0,0.11707591292374386
893,Jordan,2021,0,0,0.036385665595633616
894,Jordan,2022,0,0,0.039915077360339495
895,Jordan,2023,0,0,0.039915077360339495
896,Israel,2017,1,1,0.7426188906068824
897,Israel,2018,1,1,0.7176188906068823
898,Israel,2019,1,1,0.7784032043323725
899,Israel,2020,1,1,0.8986080811548967
900,Israel,2021,1,1,0.8763858589326743
901,Israel,2022,1,1,0.8763858589326743
902,Israel,2023,1,1,0.8486080811548966
903,Saudi Arabia,2017,0,1,0.8198010827090083
904,Saudi Arabia,2018,0,0,0.1362995337995338
905,Saudi Arabia,2019,1,0,0.0030303030303030303
906,Saudi Arabia,2020,0,1,0.9448010827090083
907,Saudi Arabia,2021,0,0,0.1362995337995338
908,Saudi Arabia,2022,0,0,0.0030303030303030303
909,Saudi Arabia,2023,0,0,0.046237249916620274
910,Yemen (North Yemen),2017,1,1,0.7798590607354317
911,Yemen (North Yemen),2018,1,0,0.43940127668941226
912,Yemen (North Yemen),2019,1,0,0.43940127668941226
913,Yemen (North Yemen),2020,1,1,0.6521447750211459
914,Yemen (North Yemen),2021,1,0,0.43940127668941226
915,Yemen (North Yemen),2022,1,0,0.43940127668941226
916,Yemen (North Yemen),2023,1,0,0.43940127668941226
917,Kuwait,2017,0,0,0.3250998352006417
918,Kuwait,2018,0,0,0.4421603936897716
919,Kuwait,2019,0,0,0.1524525452491155
920,Kuwait,2020,0,0,0.21042889190755046
921,Kuwait,2021,0,0,0.1447861414587655
922,Kuwait,2022,0,0,0.11849808524808525
923,Kuwait,2023,0,0,0.06663014110072932
924,Bahrain,2017,0,0,0.06126910870819876
925,Bahrain,2018,0,0,0.11502924799964734
926,Bahrain,2019,0,0,0.03320260477869173
927,Bahrain,2020,0,0,0.13170265545265544
928,Bahrain,2021,0,0,0.013988603037834526
929,Bahrain,2022,0,0,0.013988603037834526
930,Bahrain,2023,0,0,0.012671154159355108
931,Qatar,2017,0,0,0.14974584555229717
932,Qatar,2018,0,0,0.00015313935681470137
933,Qatar,2019,0,0,0.00015313935681470137
934,Qatar,2020,0,0,0.16641251221896383
935,Qatar,2021,0,0,0.00015313935681470137
936,Qatar,2022,0,0,0.00015313935681470137
937,Qatar,2023,0,0,0.00015313935681470137
938,United Arab Emirates,2017,0,0,0.14974584555229717
939,United Arab Emirates,2018,0,0,0.00015313935681470137
940,United Arab Emirates,2019,0,0,0.00015313935681470137
941,United Arab Emirates,2020,0,0,0.16641251221896383
942,United Arab Emirates,2021,0,0,0.00015313935681470137
943,United Arab Emirates,2022,0,0,0.00015313935681470137
944,United Arab Emirates,2023,0,0,0.00015313935681470137
945,Oman,2017,0,0,0.08523809523809522
946,Oman,2018,0,0,0.08523809523809522
947,Oman,2019,0,0,0.08523809523809522
948,Oman,2020,0,0,0.08523809523809522
949,Oman,2021,0,0,0.08523809523809522
950,Oman,2022,0,0,0.08523809523809522
951,Oman,2023,0,0,0.08523809523809522
952,Afghanistan,2017,1,1,0.7798590607354317
953,Afghanistan,2018,1,1,0.7798590607354317
954,Afghanistan,2019,1,1,0.6521447750211459
955,Afghanistan,2020,1,1,0.6521447750211459
956,Afghanistan,2021,1,1,0.6521447750211459
957,Afghanistan,2022,1,1,0.6521447750211459
958,Afghanistan,2023,1,1,0.6521447750211459
959,Turkmenistan,2017,0,0,0.0
960,Turkmenistan,2018,0,0,0.0
961,Turkmenistan,2019,0,0,0.0
962,Turkmenistan,2020,0,0,0.0
963,Turkmenistan,2021,0,0,0.0
964,Turkmenistan,2022,0,0,0.0
965,Turkmenistan,2023,0,0,0.0
966,Tajikistan,2017,0,0,0.0
967,Tajikistan,2018,1,0,0.0
968,Tajikistan,2019,0,1,0.7554514553243367
969,Tajikistan,2020,0,0,0.4054019817893292
970,Tajikistan,2021,0,0,0.39503731562555094
971,Tajikistan,2022,0,0,0.4686238598003304
972,Tajikistan,2023,0,0,0.24250385096755558
973,Kyrgyzstan,2017,0,0,0.040192307692307694
974,Kyrgyzstan,2018,0,0,0.040192307692307694
975,Kyrgyzstan,2019,0,0,0.0
976,Kyrgyzstan,2020,0,0,0.040192307692307694
977,Kyrgyzstan,2021,0,0,0.040192307692307694
978,Kyrgyzstan,2022,1,0,0.040192307692307694
979,Kyrgyzstan,2023,0,1,0.8384848484848485
980,Uzbekistan,2017,0,0,0.0
981,Uzbekistan,2018,0,0,0.0
982,Uzbekistan,2019,0,0,0.0
983,Uzbekistan,2020,0,0,0.0
984,Uzbekistan,2021,0,0,0.0
985,Uzbekistan,2022,0,0,0.0
986,Uzbekistan,2023,0,0,0.0
987,Kazakhstan,2017,0,0,0.0
988,Kazakhstan,2018,0,0,0.040192307692307694
989,Kazakhstan,2019,0,0,0.0
990,Kazakhstan,2020,0,0,0.040192307692307694
991,Kazakhstan,2021,0,0,0.0
992,Kazakhstan,2022,0,0,0.040192307692307694
993,Kazakhstan,2023,0,0,0.0
994,China,2017,0,0,0.06017316017316017
995,China,2018,0,0,0.06017316017316017
996,China,2019,0,0,0.06417316017316017
997,China,2020,0,0,0.1028013653013653
998,China,2021,0,0,0.10676961926961928
999,China,2022,0,0,0.17343628593628593
1000,China,2023,0,0,0.14330808080808083
1001,Mongolia,2017,0,0,0.0077304964539007094
1002,Mongolia,2018,0,0,0.00015313935681470137
1003,Mongolia,2019,0,0,0.0077304964539007094
1004,Mongolia,2020,0,0,0.00015313935681470137
1005,Mongolia,2021,0,0,0.0077304964539007094
1006,Mongolia,2022,0,0,0.00015313935681470137
1007,Mongolia,2023,0,0,0.00015313935681470137
1008,South Korea,2017,0,0,0.00015313935681470137
1009,South Korea,2018,0,0,0.00015313935681470137
1010,South Korea,2019,0,0,0.00015313935681470137
1011,South Korea,2020,0,0,0.00015313935681470137
1012,South Korea,2021,0,0,0.00015313935681470137
1013,South Korea,2022,0,0,0.00015313935681470137
1014,South Korea,2023,0,0,0.00015313935681470137
1015,Japan,2017,0,0,0.0
1016,Japan,2018,0,0,0.0
1017,Japan,2019,0,0,0.0
1018,Japan,2020,0,0,0.0
1019,Japan,2021,0,0,0.0
1020,Japan,2022,0,0,0.0
1021,Japan,2023,0,0,0.0
1022,India,2017,1,1,0.7176188906068823
1023,India,2018,1,1,0.7784032043323725
1024,India,2019,1,1,0.8986080811548967
1025,India,2020,1,1,0.8763858589326743
1026,India,2021,1,1,0.8763858589326743
1027,India,2022,1,1,0.8486080811548966
1028,India,2023,1,1,0.8392870865700122
1029,Bhutan,2017,0,0,0.12727272727272726
1030,Bhutan,2018,0,0,0.12727272727272726
1031,Bhutan,2019,0,0,0.12727272727272726
1032,Bhutan,2020,0,0,0.12727272727272726
1033,Bhutan,2021,0,0,0.09393939393939393
1034,Bhutan,2022,0,0,0.09393939393939393
1035,Bhutan,2023,0,0,0.09393939393939393
1036,Pakistan,2017,1,1,0.7176188906068823
1037,Pakistan,2018,1,1,0.7784032043323725
1038,Pakistan,2019,1,1,0.8986080811548967
1039,Pakistan,2020,1,1,0.8763858589326743
1040,Pakistan,2021,1,1,0.8763858589326743
1041,Pakistan,2022,1,1,0.8486080811548966
1042,Pakistan,2023,1,1,0.8392870865700122
1043,Bangladesh,2017,1,1,0.8909494575892222
1044,Bangladesh,2018,1,1,0.7427334174487223
1045,Bangladesh,2019,0,1,0.7983937609252798
1046,Bangladesh,2020,1,0,0.29779192567105967
1047,Bangladesh,2021,1,1,0.8161966019250647
1048,Bangladesh,2022,1,1,0.6980290834668018
1049,Bangladesh,2023,1,1,0.7238817878808874
1050,Myanmar (Burma),2017,1,1,0.7426188906068824
1051,Myanmar (Burma),2018,1,1,0.7176188906068823
1052,Myanmar (Burma),2019,1,1,0.7784032043323725
1053,Myanmar (Burma),2020,1,1,0.8986080811548967
1054,Myanmar (Burma),2021,1,1,0.8763858589326743
1055,Myanmar (Burma),2022,1,1,0.8763858589326743
1056,Myanmar (Burma),2023,1,1,0.8486080811548966
1057,Sri Lanka,2017,1,0,0.2686128364389234
1058,Sri Lanka,2018,0,1,0.8179011389185424
1059,Sri Lanka,2019,1,0,0.05856949224298567
1060,Sri Lanka,2020,0,1,0.6814112399286434
1061,Sri Lanka,2021,0,0,0.05856949224298567
1062,Sri Lanka,2022,0,0,0.0
1063,Sri Lanka,2023,0,0,0.002898550724637681
1064,Maldives,2017,0,0,0.00015313935681470137
1065,Maldives,2018,0,0,0.00015313935681470137
1066,Maldives,2019,0,0,0.00015313935681470137
1067,Maldives,2020,0,0,0.00015313935681470137
1068,Maldives,2021,0,0,0.00015313935681470137
1069,Maldives,2022,0,0,0.00015313935681470137
1070,Maldives,2023,0,0,0.00015313935681470137
1071,Nepal,2017,0,0,0.06017316017316017
1072,Nepal,2018,0,0,0.06417316017316017
1073,Nepal,2019,0,0,0.1028013653013653
1074,Nepal,2020,0,0,0.10676961926961928
1075,Nepal,2021,0,0,0.17343628593628593
1076,Nepal,2022,1,0,0.14330808080808083
1077,Nepal,2023,0,1,0.6761204481792717
1078,Thailand,2017,1,1,0.6761204481792717
1079,Thailand,2018,1,1,0.6761204481792717
1080,Thailand,2019,1,1,0.6761204481792717
1081,Thailand,2020,1,1,0.6761204481792717
1082,Thailand,2021,1,1,0.6761204481792717
1083,Thailand,2022,1,1,0.6761204481792717
1084,Thailand,2023,1,1,0.6761204481792717
1085,Cambodia (Kampuchea),2017,0,0,0.27563868211734066
1086,Cambodia (Kampuchea),2018,0,0,0.18351630018892423
1087,Cambodia (Kampuchea),2019,0,0,0.15722824397824398
1088,Cambodia (Kampuchea),2020,0,0,0.0521979066684949
1089,Cambodia (Kampuchea),2021,0,0,0.01830604689428219
1090,Cambodia (Kampuchea),2022,0,0,0.028938475599000046
1091,Cambodia (Kampuchea),2023,0,0,0.07580457246509692
1092,Laos,2017,0,0,0.03321197987250432
1093,Laos,2018,0,0,0.01782736448788894
1094,Laos,2019,0,0,0.20630150214933307
1095,Laos,2020,0,0,0.09278977194405452
1096,Laos,2021,0,0,0.17031665366448462
1097,Laos,2022,0,0,0.07426445347442151
1098,Laos,2023,0,0,0.07324841069367284
1099,Vietnam,2017,0,0,0.00015313935681470137
1100,Vietnam,2018,0,0,0.00015313935681470137
1101,Vietnam,2019,0,0,0.00015313935681470137
1102,Vietnam,2020,0,0,0.00015313935681470137
1103,Vietnam,2021,0,0,0.00015313935681470137
1104,Vietnam,2022,0,0,0.00015313935681470137
1105,Vietnam,2023,0,0,0.00015313935681470137
1106,Malaysia,2017,0,0,0.18784108364753524
1107,Malaysia,2018,0,0,0.1545077503142019
1108,Malaysia,2019,0,0,0.1545077503142019
1109,Malaysia,2020,0,0,0.1545077503142019
1110,Malaysia,2021,0,0,0.1545077503142019
1111,Malaysia,2022,0,0,0.1545077503142019
1112,Malaysia,2023,0,0,0.1545077503142019
1113,Singapore,2017,0,0,0.00015313935681470137
1114,Singapore,2018,0,0,0.00015313935681470137
1115,Singapore,2019,0,0,0.00015313935681470137
1116,Singapore,2020,0,0,0.00015313935681470137
1117,Singapore,2021,0,0,0.00015313935681470137
1118,Singapore,2022,0,0,0.00015313935681470137
1119,Singapore,2023,0,0,0.00015313935681470137
1120,Philippines,2017,1,1,0.6814112399286434
1121,Philippines,2018,1,1,0.6814112399286434
1122,Philippines,2019,1,1,0.6591890177064211
1123,Philippines,2020,1,1,0.6591890177064211
1124,Philippines,2021,1,1,0.6314112399286433
1125,Philippines,2022,1,1,0.6495412257359159
1126,Philippines,2023,1,1,0.6541566103513006
1127,Indonesia,2017,0,0,0.05856949224298567
1128,Indonesia,2018,1,0,0.03636363636363636
1129,Indonesia,2019,0,1,0.6591890177064211
1130,Indonesia,2020,1,0,0.05856949224298567
1131,Indonesia,2021,1,1,0.6495412257359159
1132,Indonesia,2022,1,1,0.6541566103513006
1133,Indonesia,2023,1,1,0.9662296541375797
1134,East Timor,2017,0,0,0.0
1135,East Timor,2018,0,0,0.0
1136,East Timor,2019,0,0,0.0
1137,East Timor,2020,0,0,0.0
1138,East Timor,2021,0,0,0.0
1139,East Timor,2022,0,0,0.0
1140,East Timor,2023,0,0,0.0
1141,Australia,2017,0,0,0.00015313935681470137
1142,Australia,2018,1,0,0.00015313935681470137
1143,Australia,2019,0,0,0.43940127668941226
1144,Australia,2020,0,0,0.1909876652861587
1145,Australia,2021,0,0,0.0
1146,Australia,2022,0,0,0.05108225108225108
1147,Australia,2023,0,0,0.05108225108225108
1148,Papua New Guinea,2017,0,0,0.03853531594708378
1149,Papua New Guinea,2018,0,0,0.0039898614016292315
1150,Papua New Guinea,2019,0,0,0.041968806367357836
1151,Papua New Guinea,2020,0,0,0.0039898614016292315
1152,Papua New Guinea,2021,0,0,0.11030409519987198
1153,Papua New Guinea,2022,1,0,0.0795477926788636
1154,Papua New Guinea,2023,1,1,0.7983937609252798
1155,New Zealand,2017,0,0,0.00015313935681470137
1156,New Zealand,2018,0,0,0.00015313935681470137
1157,New Zealand,2019,0,0,0.00015313935681470137
1158,New Zealand,2020,0,0,0.00015313935681470137
1159,New Zealand,2021,0,0,0.00015313935681470137
1160,New Zealand,2022,0,0,0.00015313935681470137
1161,New Zealand,2023,0,0,0.00015313935681470137
1162,Solomon Islands,2017,0,0,0.025
1163,Solomon Islands,2018,0,0,0.095
1164,Solomon Islands,2019,0,0,0.00015313935681470137
1165,Solomon Islands,2020,0,0,0.00015313935681470137
1166,Solomon Islands,2021,0,0,0.00015313935681470137
1167,Solomon Islands,2022,0,0,0.00015313935681470137
1168,Solomon Islands,2023,0,0,0.00015313935681470137
1169,Fiji,2017,0,0,0.00015313935681470137
1170,Fiji,2018,0,0,0.00015313935681470137
1171,Fiji,2019,0,0,0.038903139356814706
1172,Fiji,2020,0,0,0.00015313935681470137
1173,Fiji,2021,0,0,0.00015313935681470137
1174,Fiji,2022,0,0,0.00015313935681470137
1175,Fiji,2023,0,0,0.00015313935681470137
