,country,year,d_sb,preds,preds_proba
214,Belgium,2021,0,0,0.21212121212121213
215,Belgium,2022,0,0,0.2077922077922078
216,Belgium,2023,0,0,0.2857142857142857
217,Luxembourg,2017,0,0,0.004329004329004329
218,Luxembourg,2018,0,0,0.0
219,Luxembourg,2019,0,0,0.012987012987012988
220,Luxembourg,2020,0,0,0.021645021645021644
221,Luxembourg,2021,0,0,0.030303030303030304
222,Luxembourg,2022,0,0,0.025974025974025976
223,Luxembourg,2023,0,0,0.025974025974025976
224,France,2017,1,0,0.18181818181818182
225,France,2018,1,0,0.20346320346320346
226,France,2019,0,0,0.14285714285714285
227,France,2020,0,0,0.09523809523809523
228,France,2021,0,0,0.12121212121212122
229,France,2022,0,0,0.1038961038961039
230,France,2023,0,0,0.12554112554112554
231,Switzerland,2017,0,0,0.004329004329004329
232,Switzerland,2018,0,0,0.008658008658008658
233,Switzerland,2019,0,0,0.012987012987012988
234,Switzerland,2020,0,0,0.017316017316017316
235,Switzerland,2021,0,0,0.012987012987012988
236,Switzerland,2022,0,0,0.012987012987012988
237,Switzerland,2023,0,0,0.008658008658008658
238,Spain,2017,0,0,0.03463203463203463
239,Spain,2018,0,0,0.012987012987012988
240,Spain,2019,0,0,0.017316017316017316
241,Spain,2020,0,0,0.03463203463203463
242,Spain,2021,0,0,0.047619047619047616
243,Spain,2022,0,0,0.05194805194805195
244,Spain,2023,0,0,0.09956709956709957
245,Portugal,2017,0,0,0.017316017316017316
246,Portugal,2018,0,0,0.017316017316017316
247,Portugal,2019,0,0,0.04329004329004329
248,Portugal,2020,0,0,0.03896103896103896
249,Portugal,2021,0,0,0.06060606060606061
250,Portugal,2022,0,0,0.05627705627705628
251,Portugal,2023,0,0,0.0735930735930736
252,Germany,2017,0,0,0.021645021645021644
253,Germany,2018,0,0,0.03896103896103896
254,Germany,2019,0,0,0.06493506493506493
255,Germany,2020,0,0,0.06493506493506493
256,Germany,2021,0,0,0.06926406926406926
257,Germany,2022,0,0,0.06926406926406926
258,Germany,2023,0,0,0.08225108225108226
259,Poland,2017,0,0,0.012987012987012988
260,Poland,2018,0,0,0.012987012987012988
261,Poland,2019,0,0,0.047619047619047616
262,Poland,2020,0,0,0.05194805194805195
263,Poland,2021,0,0,0.04329004329004329
264,Poland,2022,0,0,0.047619047619047616
265,Poland,2023,0,0,0.06926406926406926
266,Austria,2017,0,0,0.025974025974025976
267,Austria,2018,0,0,0.03463203463203463
268,Austria,2019,0,0,0.047619047619047616
269,Austria,2020,0,0,0.04329004329004329
270,Austria,2021,0,0,0.05194805194805195
271,Austria,2022,0,0,0.05627705627705628
272,Austria,2023,0,0,0.05194805194805195
273,Hungary,2017,0,0,0.017316017316017316
274,Hungary,2018,0,0,0.05194805194805195
275,Hungary,2019,0,0,0.06060606060606061
276,Hungary,2020,0,0,0.06493506493506493
277,Hungary,2021,0,0,0.09090909090909091
278,Hungary,2022,0,0,0.08658008658008658
279,Hungary,2023,0,0,0.1038961038961039
280,Czechia,2017,0,0,0.004329004329004329
281,Czechia,2018,0,0,0.0
282,Czechia,2019,0,0,0.0
283,Czechia,2020,0,0,0.03896103896103896
284,Czechia,2021,0,0,0.004329004329004329
285,Czechia,2022,0,0,0.05194805194805195
286,Czechia,2023,0,0,0.05627705627705628
287,Slovakia,2017,0,0,0.004329004329004329
288,Slovakia,2018,0,0,0.012987012987012988
289,Slovakia,2019,0,0,0.008658008658008658
290,Slovakia,2020,0,0,0.04329004329004329
291,Slovakia,2021,0,0,0.047619047619047616
292,Slovakia,2022,0,0,0.047619047619047616
293,Slovakia,2023,0,0,0.021645021645021644
294,Italy,2017,0,0,0.008658008658008658
295,Italy,2018,0,0,0.008658008658008658
296,Italy,2019,0,0,0.025974025974025976
297,Italy,2020,0,0,0.008658008658008658
298,Italy,2021,0,0,0.008658008658008658
299,Italy,2022,0,0,0.008658008658008658
300,Italy,2023,0,0,0.004329004329004329
301,Malta,2017,0,0,0.07792207792207792
302,Malta,2018,0,0,0.08658008658008658
303,Malta,2019,0,0,0.06926406926406926
304,Malta,2020,0,0,0.05627705627705628
305,Malta,2021,0,0,0.03463203463203463
306,Malta,2022,0,0,0.03463203463203463
307,Malta,2023,0,0,0.03463203463203463
308,Albania,2017,0,0,0.025974025974025976
309,Albania,2018,0,0,0.008658008658008658
310,Albania,2019,0,0,0.017316017316017316
311,Albania,2020,0,0,0.030303030303030304
312,Albania,2021,0,0,0.03896103896103896
313,Albania,2022,0,0,0.047619047619047616
314,Albania,2023,0,0,0.06060606060606061
315,Serbia,2017,0,0,0.06926406926406926
