,country,year,d_ns,preds,preds_proba
217,Luxembourg,2017,0,0,0.0
218,Luxembourg,2018,0,0,0.0011061946902654867
219,Luxembourg,2019,0,0,0.0021807838179519596
220,Luxembourg,2020,0,0,0.008072587442056469
221,Luxembourg,2021,0,0,0.012239254108723136
222,Luxembourg,2022,0,0,0.008230615254951537
223,Luxembourg,2023,0,0,0.012172690878443092
224,France,2017,0,0,0.003343166175024582
225,France,2018,0,0,0.013355983986514958
226,France,2019,0,0,0.0
227,France,2020,0,0,0.0
228,France,2021,0,0,0.0
229,France,2022,0,0,0.0
230,France,2023,1,0,0.01053518752633797
231,Switzerland,2017,0,0,0.0031816266329540662
232,Switzerland,2018,0,0,0.012886498948445851
233,Switzerland,2019,0,0,0.001032448377581121
234,Switzerland,2020,0,0,0.004888327012220818
235,Switzerland,2021,0,0,0.004129793510324484
236,Switzerland,2022,0,0,0.017922318586035404
237,Switzerland,2023,0,0,0.018475415931168145
238,Spain,2017,0,0,0.017365580584607136
239,Spain,2018,0,0,0.02678834808259587
240,Spain,2019,0,0,0.016468333780280682
241,Spain,2020,0,0,0.005583649388959124
242,Spain,2021,0,0,0.0
243,Spain,2022,0,0,0.0022123893805309734
244,Spain,2023,1,0,0.0
245,Portugal,2017,0,0,0.002028023598820059
246,Portugal,2018,0,0,0.002028023598820059
247,Portugal,2019,0,0,0.0031342182890855452
248,Portugal,2020,0,0,0.0
249,Portugal,2021,0,0,0.0
250,Portugal,2022,0,0,0.0
251,Portugal,2023,0,0,0.002028023598820059
252,Germany,2017,0,0,0.0062895069532237675
253,Germany,2018,0,0,0.0014380530973451327
254,Germany,2019,0,0,0.0014380530973451327
255,Germany,2020,0,0,0.0014380530973451327
256,Germany,2021,0,0,0.0014380530973451327
257,Germany,2022,0,0,0.002710176991150442
258,Germany,2023,0,0,0.0032632743362831854
259,Poland,2017,0,0,0.0
260,Poland,2018,0,0,0.0
261,Poland,2019,0,0,0.0
262,Poland,2020,0,0,0.000688298918387414
263,Poland,2021,0,0,0.000688298918387414
264,Poland,2022,0,0,0.000688298918387414
265,Poland,2023,0,0,0.000688298918387414
266,Austria,2017,0,0,0.0002765486725663717
267,Austria,2018,0,0,0.0
268,Austria,2019,0,0,0.0
269,Austria,2020,0,0,0.0
270,Austria,2021,0,0,0.0
271,Austria,2022,0,0,0.0
272,Austria,2023,0,0,0.0
273,Hungary,2017,0,0,0.014649178255372947
274,Hungary,2018,0,0,0.011874912206770614
275,Hungary,2019,0,0,0.01359565950273915
276,Hungary,2020,0,0,0.01633297258297258
277,Hungary,2021,0,0,0.017597195086133135
278,Hungary,2022,0,0,0.01633297258297258
279,Hungary,2023,0,0,0.01633297258297258
280,Czechia,2017,0,0,0.0022123893805309734
281,Czechia,2018,0,0,0.0
282,Czechia,2019,0,0,0.0
283,Czechia,2020,0,0,0.002581120943952802
284,Czechia,2021,0,0,0.0
285,Czechia,2022,0,0,0.0015802781289506955
286,Czechia,2023,0,0,0.03570111672987779
287,Slovakia,2017,0,0,0.0
288,Slovakia,2018,0,0,0.0
289,Slovakia,2019,0,0,0.0014257620452310716
290,Slovakia,2020,0,0,0.008603736479842675
291,Slovakia,2021,0,0,0.0
292,Slovakia,2022,0,0,0.009488692232055064
293,Slovakia,2023,0,0,0.008603736479842675
294,Italy,2017,0,0,0.0
295,Italy,2018,0,0,0.0
296,Italy,2019,0,0,0.0
297,Italy,2020,0,0,0.0
298,Italy,2021,0,0,0.0
299,Italy,2022,0,0,0.005351875263379688
300,Italy,2023,0,0,0.0
301,Malta,2017,0,0,0.010423849749070986
302,Malta,2018,0,0,0.0332195213832382
303,Malta,2019,0,0,0.03187979670280556
304,Malta,2020,0,0,0.008714355948869225
305,Malta,2021,0,0,0.011685438455349959
306,Malta,2022,0,0,0.011685438455349959
307,Malta,2023,0,0,0.00306047197640118
308,Albania,2017,0,0,0.004793510324483776
309,Albania,2018,0,0,0.00497787610619469
310,Albania,2019,0,0,0.0162691720766942
311,Albania,2020,0,0,0.008025179098187948
312,Albania,2021,0,0,0.014700657012603915
313,Albania,2022,0,0,0.02004726468222043
314,Albania,2023,0,0,0.003991080207894368
315,Serbia,2017,0,0,0.0009481668773704172
316,Serbia,2018,0,0,0.00251527602191319
317,Serbia,2019,0,0,0.002834843376878775
318,Serbia,2020,0,0,0.003572306503722433
319,Serbia,2021,0,0,0.006817144261834527
320,Serbia,2022,0,0,0.004014784379828627
321,Serbia,2023,0,0,0.0039410380671442615
322,Montenegro,2017,0,0,0.006643313667649951
323,Montenegro,2018,0,0,0.006979561736198904
324,Montenegro,2019,0,0,0.0027180783817951962
325,Montenegro,2020,0,0,0.006448412698412698
326,Montenegro,2021,0,0,0.005753090321674392
327,Montenegro,2022,0,0,0.004868134569462002
328,Montenegro,2023,0,0,0.0024968394437420985
329,North Macedonia,2017,0,0,0.020071288102261556
330,North Macedonia,2018,0,0,0.026846438959270816
331,North Macedonia,2019,0,0,0.0
332,North Macedonia,2020,0,0,0.0012413962635201574
333,North Macedonia,2021,0,0,0.0012413962635201574
334,North Macedonia,2022,0,0,0.0015574518893102963
335,North Macedonia,2023,0,0,0.0012413962635201574
336,Croatia,2017,0,0,0.0
337,Croatia,2018,0,0,0.0
338,Croatia,2019,0,0,0.0
339,Croatia,2020,0,0,0.000688298918387414
340,Croatia,2021,0,0,0.000688298918387414
341,Croatia,2022,0,0,0.000688298918387414
342,Croatia,2023,0,0,0.000688298918387414
343,Bosnia-Herzegovina,2017,0,0,0.041102475449820576
344,Bosnia-Herzegovina,2018,0,0,0.053088565809804755
345,Bosnia-Herzegovina,2019,0,0,0.04657478706151274
346,Bosnia-Herzegovina,2020,0,0,0.038050782796358026
347,Bosnia-Herzegovina,2021,0,0,0.05303269739110447
348,Bosnia-Herzegovina,2022,0,0,0.055536719917250885
349,Bosnia-Herzegovina,2023,0,0,0.039783821144440616
350,Slovenia,2017,0,0,0.0
351,Slovenia,2018,0,0,0.0
352,Slovenia,2019,0,0,0.000684787189211968
353,Slovenia,2020,0,0,0.008968078381795197
354,Slovenia,2021,0,0,0.0036214707121786766
355,Slovenia,2022,0,0,0.0037136536030341334
356,Slovenia,2023,0,0,0.0037136536030341334
357,Greece,2017,0,0,0.0109909141988788
358,Greece,2018,0,0,0.00015802781289506952
359,Greece,2019,0,0,0.0018419019525214213
360,Greece,2020,0,0,0.0010429835651074588
361,Greece,2021,0,0,0.0032799550498665542
362,Greece,2022,0,0,0.0028374771737603595
363,Greece,2023,0,0,0.0015486725663716814
364,Cyprus,2017,0,0,0.0
365,Cyprus,2018,0,0,0.0
366,Cyprus,2019,0,0,0.0
367,Cyprus,2020,0,0,0.0
368,Cyprus,2021,0,0,0.0
369,Cyprus,2022,0,0,0.0
370,Cyprus,2023,0,0,0.0
371,Bulgaria,2017,0,0,0.004187737041719343
372,Bulgaria,2018,0,0,0.0029235145385587864
373,Bulgaria,2019,0,0,0.0019358407079646017
374,Bulgaria,2020,0,0,0.0005530973451327434
375,Bulgaria,2021,0,0,0.0
376,Bulgaria,2022,0,0,0.0009481668773704172
377,Bulgaria,2023,0,0,0.0
378,Moldova,2017,0,0,0.11836505431638175
379,Moldova,2018,0,0,0.16328966019231503
380,Moldova,2019,0,0,0.17451257567408007
381,Moldova,2020,0,0,0.13742414787768767
382,Moldova,2021,0,0,0.09300567303885887
