,country,gw_codes,year,sb_fatalities,preds
1021,Dominican Republic,42,2023,0,0.045611184026077556
1022,Dominican Republic,42,2023,0,0.045611184026077556
1023,Dominican Republic,42,2023,0,0.045611184026077556
1024,Dominican Republic,42,2023,0,0.045611184026077556
1025,Dominican Republic,42,2023,0,0.045611184026077556
1026,Dominican Republic,42,2023,0,0.045611184026077556
1027,Dominican Republic,42,2023,0,0.045611184026077556
1028,Dominican Republic,42,2023,0,0.045611184026077556
1029,Dominican Republic,42,2023,0,0.045611184026077556
1030,Dominican Republic,42,2023,0,0.045611184026077556
1031,Dominican Republic,42,2023,0,0.045611184026077556
1032,East Timor,860,2022,0,0.1374037778090993
1033,East Timor,860,2022,0,0.1374037778090993
1034,East Timor,860,2022,0,0.1374037778090993
1035,East Timor,860,2022,0,0.1374037778090993
1036,East Timor,860,2022,0,0.1374037778090993
1037,East Timor,860,2022,0,0.1374037778090993
1038,East Timor,860,2022,0,0.1374037778090993
1039,East Timor,860,2022,0,0.1374037778090993
1040,East Timor,860,2022,0,0.1374037778090993
1041,East Timor,860,2022,0,0.1374037778090993
1042,East Timor,860,2022,0,0.1374037778090993
1043,East Timor,860,2022,0,0.1374037778090993
1044,East Timor,860,2023,0,0.22751888776995954
1045,East Timor,860,2023,0,0.22751888776995954
1046,East Timor,860,2023,0,0.22751888776995954
1047,East Timor,860,2023,0,0.22751888776995954
1048,East Timor,860,2023,0,0.22751888776995954
1049,East Timor,860,2023,0,0.22751888776995954
1050,East Timor,860,2023,0,0.22751888776995954
1051,East Timor,860,2023,0,0.22751888776995954
1052,East Timor,860,2023,0,0.22751888776995954
1053,East Timor,860,2023,0,0.22751888776995954
1054,East Timor,860,2023,0,0.22751888776995954
1055,East Timor,860,2023,0,0.22751888776995954
1056,Ecuador,130,2022,0,0.05892555054704212
1057,Ecuador,130,2022,0,0.05892555054704212
1058,Ecuador,130,2022,0,0.05892555054704212
1059,Ecuador,130,2022,0,0.05892555054704212
1060,Ecuador,130,2022,0,0.05892555054704212
1061,Ecuador,130,2022,0,0.05892555054704212
1062,Ecuador,130,2022,0,0.05892555054704212
1063,Ecuador,130,2022,0,0.05892555054704212
1064,Ecuador,130,2022,0,0.05892555054704212
1065,Ecuador,130,2022,0,0.05892555054704212
1066,Ecuador,130,2022,0,0.05892555054704212
1067,Ecuador,130,2022,0,0.05892555054704212
1068,Ecuador,130,2023,0,0.06033128479576812
1069,Ecuador,130,2023,0,0.06033128479576812
1070,Ecuador,130,2023,0,0.06033128479576812
1071,Ecuador,130,2023,0,0.06033128479576812
1072,Ecuador,130,2023,0,0.06033128479576812
1073,Ecuador,130,2023,0,0.06033128479576812
1074,Ecuador,130,2023,0,0.06033128479576812
1075,Ecuador,130,2023,0,0.06033128479576812
1076,Ecuador,130,2023,0,0.06033128479576812
1077,Ecuador,130,2023,0,0.06033128479576812
1078,Ecuador,130,2023,0,0.06033128479576812
1079,Ecuador,130,2023,0,0.06033128479576812
1080,Egypt,651,2022,8,26.485260364481235
1081,Egypt,651,2022,19,27.51910629292168
1082,Egypt,651,2022,23,26.41573001382293
1083,Egypt,651,2022,33,23.344448987722362
1084,Egypt,651,2022,57,19.650829775310484
1085,Egypt,651,2022,39,11.166539743493122
1086,Egypt,651,2022,21,14.873249489388213
1087,Egypt,651,2022,3,10.772010474140872
1088,Egypt,651,2022,2,23.815299303527645
1089,Egypt,651,2022,17,14.670794106841383
1090,Egypt,651,2022,5,8.750246120967208
1091,Egypt,651,2022,4,11.891625821674456
1092,Egypt,651,2023,0,15.167524562699917
1093,Egypt,651,2023,1,18.330120474462376
1094,Egypt,651,2023,0,24.876972299633234
1095,Egypt,651,2023,0,28.923046766098803
1096,Egypt,651,2023,0,36.77782336249065
1097,Egypt,651,2023,0,47.87077579369744
1098,Egypt,651,2023,0,47.0341334450706
1099,Egypt,651,2023,0,38.08474094047514
1100,Egypt,651,2023,0,18.113221964697495
1101,Egypt,651,2023,0,11.91733198971612
1102,Egypt,651,2023,0,18.072836504287594
1103,Egypt,651,2023,0,15.304554967429807
1104,El Salvador,92,2022,0,0.07454642222363986
1105,El Salvador,92,2022,0,0.07454642222363986
1106,El Salvador,92,2022,0,0.07454642222363986
1107,El Salvador,92,2022,0,0.07454642222363986
1108,El Salvador,92,2022,0,0.07454642222363986
1109,El Salvador,92,2022,0,0.07454642222363986
1110,El Salvador,92,2022,0,0.07454642222363986
1111,El Salvador,92,2022,0,0.07454642222363986
1112,El Salvador,92,2022,0,0.07454642222363986
1113,El Salvador,92,2022,0,0.07454642222363986
1114,El Salvador,92,2022,0,0.07454642222363986
1115,El Salvador,92,2022,0,0.07454642222363986
1116,El Salvador,92,2023,0,0.08168904647747564
1117,El Salvador,92,2023,0,0.08168904647747564
1118,El Salvador,92,2023,0,0.08168904647747564
1119,El Salvador,92,2023,0,0.08168904647747564
1120,El Salvador,92,2023,0,0.08168904647747564
1121,El Salvador,92,2023,0,0.08168904647747564
1122,El Salvador,92,2023,0,0.08168904647747564
1123,El Salvador,92,2023,0,0.08168904647747564
1124,El Salvador,92,2023,0,0.08168904647747564
1125,El Salvador,92,2023,0,0.08168904647747564
1126,El Salvador,92,2023,0,0.08168904647747564
1127,El Salvador,92,2023,0,0.08168904647747564
1128,Equatorial Guinea,411,2022,0,0.0711167912872096
1129,Equatorial Guinea,411,2022,0,0.0711167912872096
1130,Equatorial Guinea,411,2022,0,0.0711167912872096
1131,Equatorial Guinea,411,2022,0,0.0711167912872096
1132,Equatorial Guinea,411,2022,0,0.0711167912872096
1133,Equatorial Guinea,411,2022,0,0.0711167912872096
1134,Equatorial Guinea,411,2022,0,0.0711167912872096
1135,Equatorial Guinea,411,2022,0,0.0711167912872096
1136,Equatorial Guinea,411,2022,0,0.0711167912872096
1137,Equatorial Guinea,411,2022,0,0.0711167912872096
1138,Equatorial Guinea,411,2022,0,0.0711167912872096
1139,Equatorial Guinea,411,2022,0,0.0711167912872096
1140,Equatorial Guinea,411,2023,0,0.06632363990389081
1141,Equatorial Guinea,411,2023,0,0.06632363990389081
1142,Equatorial Guinea,411,2023,0,0.06632363990389081
1143,Equatorial Guinea,411,2023,0,0.06632363990389081
1144,Equatorial Guinea,411,2023,0,0.06632363990389081
1145,Equatorial Guinea,411,2023,0,0.06632363990389081
1146,Equatorial Guinea,411,2023,0,0.06632363990389081
1147,Equatorial Guinea,411,2023,0,0.06632363990389081
1148,Equatorial Guinea,411,2023,0,0.06632363990389081
1149,Equatorial Guinea,411,2023,0,0.06632363990389081
1150,Equatorial Guinea,411,2023,0,0.06632363990389081
1151,Equatorial Guinea,411,2023,0,0.06632363990389081
1152,Eritrea,531,2022,1,0.5370698095296043
1153,Eritrea,531,2022,0,0.5370698095296043
1154,Eritrea,531,2022,1,0.5370698095296043
1155,Eritrea,531,2022,0,0.5370698095296043
1156,Eritrea,531,2022,2,0.5370698095296043
1157,Eritrea,531,2022,0,0.5370698095296043
1158,Eritrea,531,2022,0,0.5370698095296043
1159,Eritrea,531,2022,0,0.5370698095296043
1160,Eritrea,531,2022,0,0.5370698095296043
1161,Eritrea,531,2022,0,0.5370698095296043
1162,Eritrea,531,2022,0,0.5370698095296043
1163,Eritrea,531,2022,0,0.5370698095296043
1164,Eritrea,531,2023,0,0.5400112538088284
1165,Eritrea,531,2023,0,14.95615992164425
1166,Eritrea,531,2023,0,12.888665633810252
1167,Eritrea,531,2023,0,16.143283775106966
1168,Eritrea,531,2023,0,12.888665633810252
1169,Eritrea,531,2023,0,18.68565008411302
1170,Eritrea,531,2023,0,13.675040080693758
1171,Eritrea,531,2023,0,13.146624068756903
1172,Eritrea,531,2023,0,0.5400112538088284
1173,Eritrea,531,2023,0,0.5400112538088284
1174,Eritrea,531,2023,0,0.5400112538088284
1175,Eritrea,531,2023,0,0.5400112538088284
1176,Estonia,366,2022,0,0.02342615786862089
1177,Estonia,366,2022,0,0.02342615786862089
1178,Estonia,366,2022,0,0.02342615786862089
1179,Estonia,366,2022,0,0.02342615786862089
1180,Estonia,366,2022,0,0.02342615786862089
1181,Estonia,366,2022,0,0.02342615786862089
1182,Estonia,366,2022,0,0.02342615786862089
1183,Estonia,366,2022,0,0.02342615786862089
1184,Estonia,366,2022,0,0.02342615786862089
1185,Estonia,366,2022,0,0.02342615786862089
1186,Estonia,366,2022,0,0.02342615786862089
1187,Estonia,366,2022,0,0.02342615786862089
1188,Estonia,366,2023,0,0.026800719217646665
1189,Estonia,366,2023,0,0.026800719217646665
1190,Estonia,366,2023,0,0.026800719217646665
1191,Estonia,366,2023,0,0.026800719217646665
1192,Estonia,366,2023,0,0.026800719217646665
1193,Estonia,366,2023,0,0.026800719217646665
1194,Estonia,366,2023,0,0.026800719217646665
1195,Estonia,366,2023,0,0.026800719217646665
1196,Estonia,366,2023,0,0.026800719217646665
1197,Estonia,366,2023,0,0.026800719217646665
1198,Estonia,366,2023,0,0.026800719217646665
1199,Estonia,366,2023,0,0.026800719217646665
1200,Ethiopia,530,2022,208,122.2260545847285
1201,Ethiopia,530,2022,58,436.79844422648813
1202,Ethiopia,530,2022,57,555.8480493894426
1203,Ethiopia,530,2022,133,286.7205323989939
1204,Ethiopia,530,2022,54,508.5041351684811
1205,Ethiopia,530,2022,107,152.3689599226478
1206,Ethiopia,530,2022,29,508.17932490082455
1207,Ethiopia,530,2022,1125,142.37357646095091
1208,Ethiopia,530,2022,189,307.2831819278065
1209,Ethiopia,530,2022,449,66.45200630233442
1210,Ethiopia,530,2022,176,273.91342831163115
1211,Ethiopia,530,2022,4,186.94091711893898
1212,Ethiopia,530,2023,95,203.1869673288123
1213,Ethiopia,530,2023,1,179.11172908710034
1214,Ethiopia,530,2023,20,112.69443620883378
1215,Ethiopia,530,2023,0,96.79060456360547
1216,Ethiopia,530,2023,55,113.6052498634633
1217,Ethiopia,530,2023,37,92.93989441032446
1218,Ethiopia,530,2023,82,114.15515637469015
1219,Ethiopia,530,2023,404,71.94913013887643
1220,Ethiopia,530,2023,207,237.6607270569554
1221,Ethiopia,530,2023,150,184.4496485618055
1222,Ethiopia,530,2023,347,289.4416850922342
1223,Ethiopia,530,2023,202,192.7211687597175
1224,Fiji,950,2022,0,0.10838503248817835
1225,Fiji,950,2022,0,0.10838503248817835
1226,Fiji,950,2022,0,0.10838503248817835
1227,Fiji,950,2022,0,0.10838503248817835
1228,Fiji,950,2022,0,0.10838503248817835
1229,Fiji,950,2022,0,0.10838503248817835
1230,Fiji,950,2022,0,0.10838503248817835
1231,Fiji,950,2022,0,0.10838503248817835
1232,Fiji,950,2022,0,0.10838503248817835
1233,Fiji,950,2022,0,0.10838503248817835
1234,Fiji,950,2022,0,0.10838503248817835
1235,Fiji,950,2022,0,0.10838503248817835
1236,Fiji,950,2023,0,0.07005659608796098
1237,Fiji,950,2023,0,0.07005659608796098
1238,Fiji,950,2023,0,0.07005659608796098
1239,Fiji,950,2023,0,0.07005659608796098
1240,Fiji,950,2023,0,0.07005659608796098
1241,Fiji,950,2023,0,0.07005659608796098
1242,Fiji,950,2023,0,0.07005659608796098
1243,Fiji,950,2023,0,0.07005659608796098
1244,Fiji,950,2023,0,0.07005659608796098
1245,Fiji,950,2023,0,0.07005659608796098
1246,Fiji,950,2023,0,0.07005659608796098
1247,Fiji,950,2023,0,0.07005659608796098
1248,Finland,375,2022,0,0.0140062938990539
1249,Finland,375,2022,0,0.0140062938990539
1250,Finland,375,2022,0,0.0140062938990539
1251,Finland,375,2022,0,0.0140062938990539
1252,Finland,375,2022,0,0.0140062938990539
1253,Finland,375,2022,0,0.0140062938990539
1254,Finland,375,2022,0,0.0140062938990539
1255,Finland,375,2022,0,0.0140062938990539
1256,Finland,375,2022,0,0.0140062938990539
1257,Finland,375,2022,0,0.0140062938990539
1258,Finland,375,2022,0,0.0140062938990539
1259,Finland,375,2022,0,0.0140062938990539
1260,Finland,375,2023,0,0.01566406203912091
1261,Finland,375,2023,0,0.01566406203912091
1262,Finland,375,2023,0,0.01566406203912091
1263,Finland,375,2023,0,0.01566406203912091
1264,Finland,375,2023,0,0.01566406203912091
1265,Finland,375,2023,0,0.01566406203912091
1266,Finland,375,2023,0,0.01566406203912091
1267,Finland,375,2023,0,0.01566406203912091
1268,Finland,375,2023,0,0.01566406203912091
1269,Finland,375,2023,0,0.01566406203912091
1270,Finland,375,2023,0,0.01566406203912091
1271,Finland,375,2023,0,0.01566406203912091
1272,France,220,2022,0,0.012748633024608826
1273,France,220,2022,0,0.012748633024608826
1274,France,220,2022,0,0.012748633024608826
1275,France,220,2022,0,0.012748633024608826
1276,France,220,2022,0,0.012748633024608826
1277,France,220,2022,0,0.012748633024608826
1278,France,220,2022,0,0.012748633024608826
1279,France,220,2022,0,0.012748633024608826
1280,France,220,2022,0,0.012748633024608826
1281,France,220,2022,0,0.012748633024608826
1282,France,220,2022,0,0.012748633024608826
1283,France,220,2022,0,0.012748633024608826
1284,France,220,2023,0,0.014771469690124054
1285,France,220,2023,0,0.014771469690124054
1286,France,220,2023,0,0.014771469690124054
1287,France,220,2023,0,0.014771469690124054
1288,France,220,2023,0,0.014771469690124054
1289,France,220,2023,0,0.014771469690124054
1290,France,220,2023,0,0.014771469690124054
1291,France,220,2023,0,0.014771469690124054
1292,France,220,2023,0,0.014771469690124054
1293,France,220,2023,0,0.014771469690124054
1294,France,220,2023,0,0.014771469690124054
1295,France,220,2023,0,0.014771469690124054
1296,Gabon,481,2022,0,0.06108456903621636
1297,Gabon,481,2022,0,0.06108456903621636
1298,Gabon,481,2022,0,0.06108456903621636
1299,Gabon,481,2022,0,0.06108456903621636
1300,Gabon,481,2022,0,0.06108456903621636
1301,Gabon,481,2022,0,0.06108456903621636
1302,Gabon,481,2022,0,0.06108456903621636
1303,Gabon,481,2022,0,0.06108456903621636
1304,Gabon,481,2022,0,0.06108456903621636
1305,Gabon,481,2022,0,0.06108456903621636
1306,Gabon,481,2022,0,0.06108456903621636
1307,Gabon,481,2022,0,0.06108456903621636
1308,Gabon,481,2023,0,0.06033597675220767
1309,Gabon,481,2023,0,0.06033597675220767
1310,Gabon,481,2023,0,0.06033597675220767
1311,Gabon,481,2023,0,0.06033597675220767
1312,Gabon,481,2023,0,0.06033597675220767
1313,Gabon,481,2023,0,0.06033597675220767
1314,Gabon,481,2023,0,0.06033597675220767
1315,Gabon,481,2023,0,0.06033597675220767
1316,Gabon,481,2023,0,0.06033597675220767
1317,Gabon,481,2023,0,0.06033597675220767
1318,Gabon,481,2023,0,0.06033597675220767
1319,Gabon,481,2023,0,0.06033597675220767
1320,Gambia,420,2022,0,0.3261673299810611
1321,Gambia,420,2022,0,0.3261673299810611
1322,Gambia,420,2022,0,0.3261673299810611
1323,Gambia,420,2022,0,0.3261673299810611
1324,Gambia,420,2022,0,0.3261673299810611
1325,Gambia,420,2022,0,0.3261673299810611
1326,Gambia,420,2022,0,0.3261673299810611
1327,Gambia,420,2022,0,0.3261673299810611
1328,Gambia,420,2022,0,0.3261673299810611
1329,Gambia,420,2022,0,0.3261673299810611
1330,Gambia,420,2022,0,0.3261673299810611
1331,Gambia,420,2022,0,0.3261673299810611
1332,Gambia,420,2023,0,0.3130716802495235
1333,Gambia,420,2023,0,0.3130716802495235
1334,Gambia,420,2023,0,0.3130716802495235
1335,Gambia,420,2023,0,0.3130716802495235
1336,Gambia,420,2023,0,0.3130716802495235
1337,Gambia,420,2023,0,0.3130716802495235
1338,Gambia,420,2023,0,0.3130716802495235
1339,Gambia,420,2023,0,0.3130716802495235
1340,Gambia,420,2023,0,0.3130716802495235
1341,Gambia,420,2023,0,0.3130716802495235
1342,Gambia,420,2023,0,0.3130716802495235
1343,Gambia,420,2023,0,0.3130716802495235
1344,Georgia,372,2022,0,0.07366962346486704
1345,Georgia,372,2022,0,0.07366962346486704
1346,Georgia,372,2022,0,0.07366962346486704
1347,Georgia,372,2022,0,0.07366962346486704
1348,Georgia,372,2022,0,0.07366962346486704
1349,Georgia,372,2022,0,0.07366962346486704
1350,Georgia,372,2022,0,0.07366962346486704
1351,Georgia,372,2022,0,0.07366962346486704
1352,Georgia,372,2022,0,0.07366962346486704
1353,Georgia,372,2022,0,0.07366962346486704
1354,Georgia,372,2022,0,0.07366962346486704
1355,Georgia,372,2022,0,0.07366962346486704
1356,Georgia,372,2023,0,0.06131641727520223
1357,Georgia,372,2023,0,0.06131641727520223
1358,Georgia,372,2023,0,0.06131641727520223
1359,Georgia,372,2023,0,0.06131641727520223
1360,Georgia,372,2023,0,0.06131641727520223
1361,Georgia,372,2023,0,0.06131641727520223
1362,Georgia,372,2023,0,0.06131641727520223
1363,Georgia,372,2023,0,0.06131641727520223
1364,Georgia,372,2023,0,0.06131641727520223
1365,Georgia,372,2023,0,0.06131641727520223
1366,Georgia,372,2023,0,0.06131641727520223
1367,Georgia,372,2023,0,0.06131641727520223
1368,Germany,260,2022,0,0.011529511248237638
1369,Germany,260,2022,0,0.011529511248237638
1370,Germany,260,2022,0,0.011529511248237638
1371,Germany,260,2022,0,0.011529511248237638
1372,Germany,260,2022,0,0.011529511248237638
1373,Germany,260,2022,0,0.011529511248237638
1374,Germany,260,2022,0,0.011529511248237638
1375,Germany,260,2022,0,0.011529511248237638
1376,Germany,260,2022,0,0.011529511248237638
1377,Germany,260,2022,0,0.011529511248237638
1378,Germany,260,2022,0,0.011529511248237638
1379,Germany,260,2022,0,0.011529511248237638
1380,Germany,260,2023,0,0.012867099404361726
1381,Germany,260,2023,0,0.012867099404361726
1382,Germany,260,2023,0,0.012867099404361726
1383,Germany,260,2023,0,0.012867099404361726
1384,Germany,260,2023,0,0.012867099404361726
1385,Germany,260,2023,0,0.012867099404361726
1386,Germany,260,2023,0,0.012867099404361726
1387,Germany,260,2023,0,0.012867099404361726
1388,Germany,260,2023,0,0.012867099404361726
1389,Germany,260,2023,0,0.012867099404361726
1390,Germany,260,2023,0,0.012867099404361726
1391,Germany,260,2023,0,0.012867099404361726
1392,Ghana,452,2022,0,0.11796280635168652
1393,Ghana,452,2022,0,0.11796280635168652
1394,Ghana,452,2022,0,0.11796280635168652
1395,Ghana,452,2022,0,0.11796280635168652
1396,Ghana,452,2022,0,0.11796280635168652
1397,Ghana,452,2022,0,0.11796280635168652
1398,Ghana,452,2022,0,0.11796280635168652
1399,Ghana,452,2022,0,0.11796280635168652
1400,Ghana,452,2022,0,0.11796280635168652
1401,Ghana,452,2022,0,0.11796280635168652
1402,Ghana,452,2022,0,0.11796280635168652
1403,Ghana,452,2022,0,0.11796280635168652
1404,Ghana,452,2023,0,0.13047361810507935
1405,Ghana,452,2023,0,0.13047361810507935
1406,Ghana,452,2023,0,0.13047361810507935
1407,Ghana,452,2023,0,0.13047361810507935
1408,Ghana,452,2023,0,0.13047361810507935
1409,Ghana,452,2023,0,0.13047361810507935
1410,Ghana,452,2023,0,0.13047361810507935
1411,Ghana,452,2023,0,0.13047361810507935
1412,Ghana,452,2023,0,0.13047361810507935
1413,Ghana,452,2023,0,0.13047361810507935
1414,Ghana,452,2023,0,0.13047361810507935
1415,Ghana,452,2023,0,0.13047361810507935
1416,Greece,350,2022,0,0.024801527356340624
1417,Greece,350,2022,0,0.024801527356340624
1418,Greece,350,2022,0,0.024801527356340624
1419,Greece,350,2022,0,0.024801527356340624
1420,Greece,350,2022,0,0.024801527356340624
1421,Greece,350,2022,0,0.024801527356340624
1422,Greece,350,2022,0,0.024801527356340624
1423,Greece,350,2022,0,0.024801527356340624
1424,Greece,350,2022,0,0.024801527356340624
1425,Greece,350,2022,0,0.024801527356340624
1426,Greece,350,2022,0,0.024801527356340624
1427,Greece,350,2022,0,0.024801527356340624
1428,Greece,350,2023,0,0.026570903659854893
1429,Greece,350,2023,0,0.026570903659854893
1430,Greece,350,2023,0,0.026570903659854893
1431,Greece,350,2023,0,0.026570903659854893
1432,Greece,350,2023,0,0.026570903659854893
1433,Greece,350,2023,0,0.026570903659854893
1434,Greece,350,2023,0,0.026570903659854893
1435,Greece,350,2023,0,0.026570903659854893
1436,Greece,350,2023,0,0.026570903659854893
1437,Greece,350,2023,0,0.026570903659854893
1438,Greece,350,2023,0,0.026570903659854893
1439,Greece,350,2023,0,0.026570903659854893
1440,Guatemala,90,2022,0,0.07031692671840815
1441,Guatemala,90,2022,0,0.07031692671840815
1442,Guatemala,90,2022,0,0.07031692671840815
1443,Guatemala,90,2022,0,0.07031692671840815
1444,Guatemala,90,2022,0,0.07031692671840815
1445,Guatemala,90,2022,0,0.07031692671840815
1446,Guatemala,90,2022,0,0.07031692671840815
1447,Guatemala,90,2022,0,0.07031692671840815
1448,Guatemala,90,2022,0,0.07031692671840815
1449,Guatemala,90,2022,0,0.07031692671840815
1450,Guatemala,90,2022,0,0.07031692671840815
1451,Guatemala,90,2022,0,0.07031692671840815
1452,Guatemala,90,2023,0,0.07139495671023122
1453,Guatemala,90,2023,0,0.07139495671023122
1454,Guatemala,90,2023,0,0.07139495671023122
1455,Guatemala,90,2023,0,0.07139495671023122
1456,Guatemala,90,2023,0,0.07139495671023122
1457,Guatemala,90,2023,0,0.07139495671023122
1458,Guatemala,90,2023,0,0.07139495671023122
1459,Guatemala,90,2023,0,0.07139495671023122
1460,Guatemala,90,2023,0,0.07139495671023122
1461,Guatemala,90,2023,0,0.07139495671023122
1462,Guatemala,90,2023,0,0.07139495671023122
1463,Guatemala,90,2023,0,0.07139495671023122
1464,Guinea,438,2022,0,0.20487806867093655
1465,Guinea,438,2022,0,0.20487806867093655
1466,Guinea,438,2022,0,0.20487806867093655
1467,Guinea,438,2022,0,0.20487806867093655
1468,Guinea,438,2022,0,0.20487806867093655
1469,Guinea,438,2022,0,0.20487806867093655
1470,Guinea,438,2022,0,0.20487806867093655
1471,Guinea,438,2022,0,0.20487806867093655
1472,Guinea,438,2022,0,0.20487806867093655
1473,Guinea,438,2022,0,0.20487806867093655
1474,Guinea,438,2022,0,0.20487806867093655
1475,Guinea,438,2022,0,0.20487806867093655
1476,Guinea,438,2023,0,0.19303010108498186
1477,Guinea,438,2023,0,0.19303010108498186
1478,Guinea,438,2023,0,0.19303010108498186
1479,Guinea,438,2023,0,0.19303010108498186
1480,Guinea,438,2023,0,0.19303010108498186
1481,Guinea,438,2023,0,0.19303010108498186
1482,Guinea,438,2023,0,0.19303010108498186
1483,Guinea,438,2023,0,0.19303010108498186
1484,Guinea,438,2023,0,0.19303010108498186
1485,Guinea,438,2023,0,0.19303010108498186
1486,Guinea,438,2023,0,0.19303010108498186
1487,Guinea,438,2023,0,0.19303010108498186
1488,Guinea-Bissau,404,2022,0,0.295956737608953
1489,Guinea-Bissau,404,2022,0,0.295956737608953
1490,Guinea-Bissau,404,2022,0,0.295956737608953
1491,Guinea-Bissau,404,2022,0,0.295956737608953
1492,Guinea-Bissau,404,2022,0,0.295956737608953
1493,Guinea-Bissau,404,2022,0,0.295956737608953
1494,Guinea-Bissau,404,2022,0,0.295956737608953
1495,Guinea-Bissau,404,2022,0,0.295956737608953
1496,Guinea-Bissau,404,2022,0,0.295956737608953
1497,Guinea-Bissau,404,2022,0,0.295956737608953
1498,Guinea-Bissau,404,2022,0,0.295956737608953
1499,Guinea-Bissau,404,2022,0,0.295956737608953
1500,Guinea-Bissau,404,2023,0,0.3079634887207142
1501,Guinea-Bissau,404,2023,0,0.3079634887207142
1502,Guinea-Bissau,404,2023,0,0.3079634887207142
1503,Guinea-Bissau,404,2023,0,0.3079634887207142
1504,Guinea-Bissau,404,2023,0,0.3079634887207142
1505,Guinea-Bissau,404,2023,0,0.3079634887207142
1506,Guinea-Bissau,404,2023,0,0.3079634887207142
1507,Guinea-Bissau,404,2023,0,0.3079634887207142
1508,Guinea-Bissau,404,2023,0,0.3079634887207142
1509,Guinea-Bissau,404,2023,0,0.3079634887207142
1510,Guinea-Bissau,404,2023,0,0.3079634887207142
1511,Guinea-Bissau,404,2023,0,0.3079634887207142
1512,Guyana,110,2022,0,0.04362629973479052
1513,Guyana,110,2022,0,0.04362629973479052
1514,Guyana,110,2022,0,0.04362629973479052
1515,Guyana,110,2022,0,0.04362629973479052
1516,Guyana,110,2022,0,0.04362629973479052
1517,Guyana,110,2022,0,0.04362629973479052
1518,Guyana,110,2022,0,0.04362629973479052
1519,Guyana,110,2022,0,0.04362629973479052
1520,Guyana,110,2022,0,0.04362629973479052
1521,Guyana,110,2022,0,0.04362629973479052
1522,Guyana,110,2022,0,0.04362629973479052
1523,Guyana,110,2022,0,0.04362629973479052
1524,Guyana,110,2023,0,0.015390965504983313
1525,Guyana,110,2023,0,0.015390965504983313
1526,Guyana,110,2023,0,0.015390965504983313
1527,Guyana,110,2023,0,0.015390965504983313
1528,Guyana,110,2023,0,0.015390965504983313
1529,Guyana,110,2023,0,0.015390965504983313
1530,Guyana,110,2023,0,0.015390965504983313
1531,Guyana,110,2023,0,0.015390965504983313
1532,Guyana,110,2023,0,0.015390965504983313
1533,Guyana,110,2023,0,0.015390965504983313
1534,Guyana,110,2023,0,0.015390965504983313
1535,Guyana,110,2023,0,0.015390965504983313
1536,Haiti,41,2022,0,0.17379455816863704
1537,Haiti,41,2022,0,0.17379455816863704
1538,Haiti,41,2022,0,0.17379455816863704
1539,Haiti,41,2022,0,0.17379455816863704
1540,Haiti,41,2022,0,0.17379455816863704
1541,Haiti,41,2022,0,0.17379455816863704
1542,Haiti,41,2022,0,0.17379455816863704
1543,Haiti,41,2022,0,0.17379455816863704
1544,Haiti,41,2022,0,0.17379455816863704
1545,Haiti,41,2022,0,0.17379455816863704
1546,Haiti,41,2022,0,0.17379455816863704
1547,Haiti,41,2022,0,0.17379455816863704
1548,Haiti,41,2023,0,0.181679546151654
1549,Haiti,41,2023,0,0.181679546151654
1550,Haiti,41,2023,0,0.181679546151654
1551,Haiti,41,2023,0,0.181679546151654
1552,Haiti,41,2023,0,0.181679546151654
1553,Haiti,41,2023,0,0.181679546151654
1554,Haiti,41,2023,0,0.181679546151654
1555,Haiti,41,2023,0,0.181679546151654
1556,Haiti,41,2023,0,0.181679546151654
1557,Haiti,41,2023,0,0.181679546151654
1558,Haiti,41,2023,0,0.181679546151654
1559,Haiti,41,2023,0,0.181679546151654
1560,Honduras,91,2022,0,0.1055073242268624
1561,Honduras,91,2022,0,0.1055073242268624
1562,Honduras,91,2022,0,0.1055073242268624
1563,Honduras,91,2022,0,0.1055073242268624
1564,Honduras,91,2022,0,0.1055073242268624
1565,Honduras,91,2022,0,0.1055073242268624
1566,Honduras,91,2022,0,0.1055073242268624
1567,Honduras,91,2022,0,0.1055073242268624
1568,Honduras,91,2022,0,0.1055073242268624
1569,Honduras,91,2022,0,0.1055073242268624
1570,Honduras,91,2022,0,0.1055073242268624
1571,Honduras,91,2022,0,0.1055073242268624
1572,Honduras,91,2023,0,0.11360887916307975
1573,Honduras,91,2023,0,0.11360887916307975
1574,Honduras,91,2023,0,0.11360887916307975
1575,Honduras,91,2023,0,0.11360887916307975
1576,Honduras,91,2023,0,0.11360887916307975
1577,Honduras,91,2023,0,0.11360887916307975
1578,Honduras,91,2023,0,0.11360887916307975
1579,Honduras,91,2023,0,0.11360887916307975
1580,Honduras,91,2023,0,0.11360887916307975
1581,Honduras,91,2023,0,0.11360887916307975
1582,Honduras,91,2023,0,0.11360887916307975
1583,Honduras,91,2023,0,0.11360887916307975
1584,Hungary,310,2022,0,0.027102427401000016
1585,Hungary,310,2022,0,0.027102427401000016
1586,Hungary,310,2022,0,0.027102427401000016
1587,Hungary,310,2022,0,0.027102427401000016
1588,Hungary,310,2022,0,0.027102427401000016
1589,Hungary,310,2022,0,0.027102427401000016
1590,Hungary,310,2022,0,0.027102427401000016
1591,Hungary,310,2022,0,0.027102427401000016
1592,Hungary,310,2022,0,0.027102427401000016
1593,Hungary,310,2022,0,0.027102427401000016
1594,Hungary,310,2022,0,0.027102427401000016
